profID,datetime,slopeangle,RB_score,RB_releasetype,RB_height_obs,RB_class,localNowcast,stability_class,HS_obs,similarity_obs_sim,HS_sim,RB_height_sim,gs_wl,sph_wl,bs_wl,dendr_wl,gt1_wl,rho_wl,visc_wl,age_wl,rho_divby_gs_wl,rhobs_divby_gs_wl,D_sl,rho_sl,rho_divby_gs_sl,rhobs_divby_gs_sl,rho20_sl,rho10max_sl,penetrationdepth,delta_gs,delta_hh,frac_rhogs,rts,shear_strength_wl,normalstress,skier_stress,skier_stress_monti,sk38,sk38_monti,S_skier,rc,neck_stress,neck_strain_rate,viscdefrate,defrateindex
79329,2014-01-16 09:15,34,3,1.0,167.0,1.0,3.0,1.0,182.0,0,182.1,144.5,1.25,0.2,0.38,0.0,4,153.3,14.83,11,122.64000000000001,46.6032,37.599999999999994,138.9866755319149,435.3617263798592,47.858832737173806,150.16731234866825,152.78018648018647,0.26,0.95,-0.5,4.362361382909327,1.25,0.42,-0.3566,0.4051107217614888,0.44599420506044785,0.26839953639915265,0.19811882025273786,0.3198495155144128,0.18308039596068307,43234.052623819596,1.0551395533739265,-0.34,5.03
79353,2014-01-17 11:00,43,2,1.0,120.0,1.0,3.0,1.0,150.0,0,164.38,156.81,0.54,0.43,0.08,0.64,2,106.2,1.932,2,196.66666666666666,15.733333333333333,7.569999999999993,103.19471598414796,343.9823866138265,27.51859092910613,103.19471598414796,109.46168224299073,0.29,0.24000000000000005,0.0,1.6864406779661019,6.0,0.32,-0.04285,2.012174787084808,2.0696114942986568,6.0,6.0,50.0,0.28872816021190967,36154.68749999999,0.9829188694399057,-0.34,6.0
79698,2014-02-20 09:00,34,2,1.0,125.0,1.0,3.0,1.0,153.0,0,151.27,113.07,1.55,0.09,0.6,0.0,5,150.3,11.08,12,96.96774193548387,58.18064516129033,38.20000000000002,150.37808900523558,269.94010025428094,53.97515372446108,165.65328810020875,183.91541541541542,0.25,0.20999999999999996,0.0,1.1451723418833974,2.29,0.41,-0.3901,0.39874772613172693,0.3986324821738536,0.28685124495649356,0.2870449684052127,0.35530081649507506,0.1750721821683978,30992.56779100529,0.26320693572773424,-0.46,4.02
80076,2014-04-14 08:20,38,4,3.0,125.0,3.0,1.0,0.0,131.0,0,144.75,142.49,1.87,0.48,0.92,0.0,9,147.5,0.346,21,78.87700534759358,72.5668449197861,2.259999999999991,149.87610619469027,51.03212139215671,70.44109567277964,149.87610619469027,149.9565517241379,0.17,-0.6200000000000001,-4.0,0.7611871213668232,6.0,0.39,-0.02665,6.739895193907967,6.635169386469852,6.0,6.0,50.0,0.14322402076796747,1310.7669597848587,1.0334127074524541e-05,-0.45,0.1
79631,2014-02-14 12:00,34,2,1.0,66.0,1.0,3.0,1.0,98.0,1,109.16,79.23,3.32,0.0,2.61,0.0,6,213.6,111.5,21,64.33734939759036,167.92048192771085,29.929999999999993,144.5246241229536,185.04162975512594,48.61413285755092,166.1700759493671,180.8414760914761,0.24,2.4299999999999997,0.7,3.4212220679207173,1.26,1.09,-0.2944,0.5089262658948205,0.7468114523668036,0.3925848052488421,6.0,0.424345507682781,0.08639400554481849,3451.8655529621315,0.0005540978309461223,-0.39,6.0
79990,2014-03-28 15:10,32,7,0.0,151.0,3.0,1.0,0.0,151.0,0,151.88,102.73,1.8,0.0,0.87,0.0,5,215.0,50.67,22,119.44444444444444,103.91666666666667,49.14999999999999,195.42994913530012,449.2640993588556,76.77609031995907,242.61049284578695,254.44265809217572,0.21,1.1400000000000001,-4.0,3.5974630021141647,0.86,0.87,-0.6836,0.30991176273106774,0.340483730948924,0.868047238703715,0.7888633396963317,1.6078149753090585,0.2637394509975835,21204.570128728745,0.06663167740888165,-0.15,3.26
79431,2014-01-27 15:00,39,2,1.0,152.0,1.0,3.0,1.0,187.0,0,212.27,192.04,0.72,0.39,0.14,0.04,4,119.7,4.351,6,166.25,23.275000000000006,20.230000000000018,83.47241720217497,251.39172609491794,22.571135790684878,83.37107014848948,89.15329032258062,0.35,0.20999999999999996,0.0,1.055580126787557,6.0,0.25,-0.111,0.75294924064419,1.0720704195030388,6.0,6.0,50.0,0.10958709327530927,47543.914731884644,3.0137164107145358,-0.36,6.0
79434,2014-01-28 12:00,41,2,1.0,176.0,1.0,3.0,1.0,196.0,1,180.3,148.7,0.33,0.48,0.12,0.76,1,115.6,2.02,1,350.30303030303025,42.03636363636363,31.600000000000023,105.36632911392407,348.2338131210018,30.539264699877503,116.92461459403908,127.08336980306346,0.33,0.030000000000000027,0.0,1.1942041522491351,6.0,0.27,-0.1924,0.48203047905797336,0.5280368329064451,6.0,6.0,50.0,0.4162164146211619,23563.157894736847,0.3119453553778259,-1.43,6.0
79452,2014-01-29 10:00,33,3,1.0,120.0,1.0,3.0,1.0,125.0,1,126.77,120.79,0.36,0.47,0.09,0.74,1,99.5,1.6,1,276.3888888888889,24.875,5.97999999999999,85.22842809364546,257.7013656633223,28.16104515050169,85.22842809364546,81.08025316455698,0.32,-0.040000000000000036,0.0,0.8439195979899495,6.0,0.23,-0.04347,2.547184471276246,2.964669020153103,6.0,6.0,50.0,0.2640128471824483,14877.433155080214,0.10523906612894847,-0.41,6.0
79917,2014-03-15 10:00,36,7,0.0,125.0,3.0,1.0,0.0,125.0,0,124.21,90.43,1.8,0.0,0.74,0.0,5,205.7,58.31,79,114.27777777777777,84.56555555555555,33.77999999999999,187.17534043812904,210.10054938877676,66.18390981435202,213.67745358090184,224.3446194225722,0.2,1.21,-0.5,3.5106251493453526,1.57,0.79,-0.4283,0.45092253221527473,0.4947784732482657,0.5552217109932817,0.4567233746764307,0.7146850976586622,0.24028681956262468,19197.987914204128,0.06710467788673596,-0.02,5.05
79580,2014-02-11 13:45,32,3,1.0,67.0,1.0,3.0,1.0,200.0,1,210.14,61.49,2.67,0.0,1.57,0.0,5,251.5,140.5,82,94.19475655430712,147.88576779026218,148.64999999999998,198.29388496468215,370.26517146849466,83.31596523422891,293.24594458438287,298.4108323831243,0.33,0.17999999999999972,0.0,1.0778318043545954,2.78,1.21,-2.098,0.1024699841118868,0.12949619211837188,0.7821706489750212,0.7584965652159353,9.186909221630268,0.18472129270838342,34574.1555022256,0.2983020001333702,-0.06,2.95
80194,2014-12-02 10:30,33,7,0.0,55.0,3.0,1.0,0.0,55.0,0,56.07,51.85,1.32,0.98,0.86,0.0,9,224.7,11.4,13,170.22727272727272,146.39545454545453,4.219999999999999,109.0,64.11764705882354,59.629411764705885,109.0,0.0,0.13,-0.3799999999999999,-4.0,0.3766590748448913,6.0,0.95,-0.03937,3.60951733133459,7.334021426664792,6.0,6.0,50.0,0.10769617851252176,593.6033574905355,1.3952298154289155e-06,-0.05,6.0
81222,2015-04-12 10:10,37,4,3.0,150.0,3.0,1.0,0.0,158.0,0,186.57,130.04,1.11,0.32,0.49,0.0,4,244.5,46.4,55,220.27027027027026,107.93243243243242,56.53,211.112842738369,265.6298817989096,86.09442751359295,210.173465246068,253.17312373225153,0.17,-0.18999999999999995,0.0,0.8000660689004248,3.03,1.14,-0.7597,0.2694527355073762,0.3112057737493699,1.1835708977165977,1.0809064127730053,2.9584898475050516,0.504897382569753,22213.59262700371,0.07175305648843334,-0.09,2.74
81027,2015-03-10 14:00,28,4,2.0,33.0,3.0,1.0,0.0,82.0,1,87.53,43.74,1.53,0.02,0.56,0.0,5,227.8,84.96,52,148.88888888888889,83.37777777777778,43.79,179.78273578442565,149.21411355075185,62.287862274512854,190.366700353714,200.61920731707318,0.2,-0.06000000000000005,0.0,0.9284708532807661,2.88,0.98,-0.6176,0.34784569852094027,0.4387325888587127,0.9564593245956593,0.6905145705595704,1.530590224672851,0.26160874166887643,29504.894693877548,0.20023378034834988,-0.04,3.46
81120,2015-03-20 10:00,42,4,2.0,116.0,3.0,1.0,0.0,166.0,0,158.67,149.92,0.55,0.45,0.11,0.3,2,142.1,3.788,3,258.3636363636363,28.419999999999998,8.75,135.54342857142862,205.1554664220495,23.055980137200404,135.54342857142862,131.70605095541404,0.23,-0.019999999999999907,0.0,0.9866414805486626,6.0,0.5,-0.07484,1.74081864436937,1.823367905802544,6.0,6.0,50.0,0.46505042409297614,24946.66666666667,0.2193595895470065,-0.21,6.0
81133,2015-03-24 08:30,30,5,2.0,163.0,3.0,1.0,0.0,200.0,0,195.32,177.04,0.54,1.0,0.23,0.0,7,298.1,15.08,21,552.0370370370371,126.96851851851851,18.28,225.08577680525164,242.1978820613794,95.27687692976191,225.08577680525164,271.83246592317226,0.14,-0.04999999999999993,-4.0,0.9167893836103231,2.14,5.21,-0.3404,0.8332693182840255,1.0982860360840743,1.4264205660669016,6.0,1.5146741171661176,2.077263693425298,8376.708074534163,0.0026972269016688516,-0.07,0.1
81194,2015-04-03 12:00,39,2,1.0,135.0,1.0,3.0,1.0,150.0,0,183.14,128.23,1.07,0.25,0.39,0.0,4,184.7,16.85,12,172.61682242990653,67.32056074766355,54.91,159.6918047714442,388.1561090780054,53.44960787571311,187.8770642201835,197.73551296505073,0.25,-0.08999999999999986,0.0,0.8579896570393744,2.57,0.63,-0.5388,0.2774023518162807,0.32000820130353075,0.668735991976619,0.5691982772258728,1.2370731477201846,0.28961963814374503,35266.965097332984,0.34194747723847085,-0.41,3.26
80446,2015-01-14 11:00,37,3,1.0,24.0,1.0,3.0,1.0,58.0,1,76.15,57.7,1.53,0.05,0.6,0.0,5,160.1,29.39,17,104.64052287581698,62.784313725490186,18.450000000000003,130.52233062330626,154.32953240708326,27.832715097939627,130.52233062330626,139.41900647948165,0.25,0.4099999999999999,0.0,1.2380822253948425,6.0,0.47,-0.1589,0.8255914980071529,1.0090582332678388,6.0,6.0,50.0,0.13307151318066088,11577.000000000002,0.028115683633205754,-0.06,6.0
80285,2014-12-22 11:04,36,3,1.0,125.0,1.0,3.0,1.0,151.0,0,139.2,136.04,4.85,0.0,2.04,0.0,6,138.2,11.14,4,28.49484536082474,58.12948453608248,3.1599999999999966,112.13892405063292,107.00459134788039,12.816166936392824,112.13892405063292,111.97037037037038,0.22,3.8899999999999997,0.10000000000000009,4.119897190062711,6.0,0.57,-0.02541,4.820304790579726,5.91576849086311,6.0,6.0,50.0,0.03914392373977643,1914.9901480199924,8.734591563990759e-05,-0.26,6.0
80605,2015-01-31 12:30,37,2,1.0,36.0,1.0,3.0,1.0,75.0,1,82.28,39.64,2.63,0.07,1.34,0.0,5,204.2,52.02,45,77.6425855513308,104.04106463878327,42.64,166.87774390243902,172.9359302319739,60.22829769349577,222.05660585959095,242.7441860465117,0.25,-0.1299999999999999,0.0,0.9328326165027183,2.61,0.78,-0.4497,0.35722709048386436,0.43594449777999533,0.6470025817290215,0.4161384876140204,0.9032991489872563,0.1298728370084225,13123.535688248037,0.020486594415911507,-0.06,5.38
80311,2014-12-29 12:30,34,2,1.0,75.0,1.0,3.0,1.0,85.0,1,98.02,81.19,0.3,0.48,0.11,0.82,1,90.7,1.291,1,302.33333333333337,33.25666666666667,16.83,76.15098039215687,247.21335527217877,22.843293416822828,76.15098039215687,79.16099210822999,0.4,0.0,0.0,0.9558985667034178,6.0,0.21,-0.09296,0.9050601983500874,1.0743285551435735,6.0,6.0,50.0,0.26319085004031795,17285.95041322314,0.2462781498058661,-1.05,6.0
80639,2015-02-02 14:00,32,2,1.0,34.5,1.0,3.0,1.0,65.0,1,70.24,54.05,3.22,0.0,1.64,0.0,6,154.3,23.14,6,47.91925465838509,78.58757763975154,16.189999999999998,124.69857936998147,216.5663595429686,23.936104350716807,124.69857936998147,135.74895615866387,0.24,2.4800000000000004,0.19999999999999996,3.877581405125151,6.0,0.65,-0.1444,0.9408377478833835,1.159731708341682,6.0,6.0,50.0,0.07021318370248963,6237.104431302564,0.004086310769484328,-0.4,6.0
80393,2015-01-07 11:00,31,3,1.0,42.5,1.0,3.0,1.0,70.0,1,76.63,43.98,1.25,0.05,0.44,0.0,4,169.0,29.2,18,135.2,59.488,32.65,174.08177641653904,371.758820810128,64.973872684048,173.73071027082273,188.39171779141105,0.2,0.88,-0.5,4.13601471293779,1.34,0.52,-0.415,0.4665287331770896,0.45325036675004493,0.3517913044081215,0.37316066807489856,0.4318493663903551,0.2941645366985412,33831.99244511228,0.5061948568144614,-0.16,5.48
80363,2015-01-04 11:00,38,2,1.0,94.0,1.0,3.0,1.0,131.0,0,139.11,52.31,1.06,0.26,0.53,0.0,4,315.1,419.9,59,297.26415094339626,157.55,86.80000000000001,270.1122119815669,311.43453634684107,97.05381764735645,334.44685387415495,341.0468058968059,0.19,0.15000000000000002,-0.5,1.1899728326259584,3.44,1.94,-1.436,0.1754857504404605,0.20425785258228957,1.4406767919176047,1.3896668858039436,8.635149112200697,0.8902565659761634,23302.231237322518,0.09102136167373749,-0.01,3.28
82322,2016-04-14 08:30,31,7,0.0,90.0,3.0,1.0,0.0,90.0,1,89.16,54.12,0.79,1.0,0.4,0.0,7,357.2,134.7,64,452.15189873417717,180.86075949367088,35.04,306.1543093607306,289.63963195596847,150.03918983756,332.2066042641705,345.4241126070991,0.12,-0.04999999999999993,-2.0,0.9259951741054766,4.83,6.52,-0.7939,0.43470785211849244,0.5058781789331238,5.922617801084386,5.1419638824638625,10.618782659643527,2.5019689192760968,10587.029700854704,0.005576321537826336,-0.02,0.1
82181,2016-03-15 11:30,31,5,3.0,153.0,3.0,1.0,0.0,200.0,0,224.26,146.74,0.38,0.71,0.19,0.0,3,304.6,103.5,30,801.5789473684212,152.3,77.51999999999998,210.43154024767804,451.4642805395964,98.43176702251081,268.4475237091675,272.15018094089265,0.23,-0.02999999999999997,0.0,0.8760149256121581,3.86,1.97,-1.198,0.1964933325365322,0.28255159838526733,2.2013279402132433,1.8353984572370836,8.434064360711004,1.5458710549960768,20744.588744588746,0.08230011620598984,-0.08,4.77
82195,2016-03-15 13:30,30,7,0.0,130.0,3.0,1.0,0.0,130.0,1,144.5,59.04,2.47,0.15,1.61,0.0,5,272.2,162.6,58,110.20242914979755,177.4259109311741,85.46000000000001,243.4476831266089,276.4559092803689,109.64072167094317,288.21473571809935,302.07122994652406,0.19,1.9200000000000002,-2.0,5.627660142943023,1.17,1.43,-1.537,0.17823734072351946,0.19895388875632616,1.1688520072672401,1.1359530179314263,6.239284541370218,0.30636586777389974,17864.505303626738,0.03454720008490933,-0.04,2.39
82220,2016-03-22 09:30,35,7,0.0,157.0,3.0,1.0,0.0,157.0,0,163.59,110.96,0.66,0.98,0.2,0.0,7,352.4,2797.0,30,533.9393939393939,106.78787878787878,52.63000000000001,187.67765532965987,320.3165906992847,80.93214284226815,238.26740867579906,240.77860576923075,0.23,-0.14,4.0,0.5763762769580022,2.61,4.0,-0.6568,0.28941978221987397,0.5371141791319057,4.497772025060005,1.3409618268178245,8.652530057266182,0.8655195688714518,25096.673684210527,0.16798266887853186,-0.0,5.13
81416,2015-12-15 09:30,30,7,0.0,50.0,3.0,1.0,0.0,50.0,0,47.94,24.59,0.9,0.86,0.36,0.0,9,282.0,57.86,22,313.3333333333333,112.8,23.349999999999998,216.90531049250535,199.30693701684288,78.24351534609758,234.52785907859078,248.8353374233129,0.15,-0.039999999999999925,-3.0,0.8671344499773654,1.75,1.54,-0.394,0.6523410337572579,0.8439854529779421,0.7407138418971011,0.29319590065225626,0.844200517241346,0.663584831909452,11768.21983273596,0.013977703673743552,-0.05,5.23
81561,2016-01-13 10:30,34,3,1.0,49.0,1.0,3.0,1.0,111.0,0,113.16,90.57,0.85,0.4,0.22,0.0,4,252.0,110.7,5,296.47058823529414,65.2235294117647,22.590000000000003,127.867242142541,331.0294283715376,32.23897934906908,132.20601805416254,137.49967497291448,0.24,0.05999999999999994,-3.5,1.260824794052642,6.0,1.21,-0.2,0.6742878768584318,1.3126176443498834,6.0,6.0,50.0,0.23402429499101482,17011.60792069883,0.07818084476094152,-0.03,6.0
81833,2016-02-12 10:15,36,2,2.0,125.0,1.0,3.0,1.0,153.0,0,151.46,86.51,1.42,0.06,0.63,0.0,4,201.3,51.19,12,141.7605633802817,89.30915492957747,64.95,184.43485758275594,447.0649165320994,77.16540348713592,235.11742842792566,248.13529411764705,0.25,1.0899999999999999,-1.0,5.525749296241099,1.79,0.75,-0.7732,0.23452137241311735,0.2556627656574722,0.7858279148359246,0.7399160683089363,1.96705482524643,0.29416709584385575,29758.669079304,0.2505019658583925,-0.17,4.38
81579,2016-01-14 10:00,24,3,1.0,5.0,1.0,3.0,1.0,150.0,1,168.73,42.58,2.38,0.0,1.17,0.0,5,211.1,50.27,36,88.69747899159664,103.77605042016806,126.14999999999999,167.10830757035276,489.04797998296294,76.59229339071213,235.35457608085346,250.3997256515775,0.37,0.75,0.0,1.4711894749384613,1.71,0.83,-1.731,0.12074643787738387,0.15198489195622492,0.7051099073238936,0.665493599633958,4.85778016743252,0.14361327493932619,51903.921587310666,1.0470805825557175,-0.34,2.74
81851,2016-02-14 12:05,33,3,1.0,36.0,1.0,3.0,1.0,77.0,0,71.43,5.96,2.65,0.2,1.35,0.0,5,295.4,480.2,132,111.47169811320754,150.4867924528302,65.47000000000001,226.51423552772263,101.646767684599,92.00143893039233,282.7626764244642,293.0216381418093,0.19,0.06999999999999984,0.0,1.04277867875906,5.8,4.0,-1.052,0.23265867020363484,0.30192098278230084,3.7972236190451376,3.305967827186747,12.203125604232168,0.3792063628598498,18096.389378796783,0.047139645079858905,-0.0,4.15
81591,2016-01-15 08:45,30,2,1.0,0.0,1.0,3.0,1.0,58.0,1,58.1,11.96,5.21,0.0,4.62,0.0,6,242.3,152.2,12,46.50671785028791,214.86103646833016,46.14,179.5539011703511,344.2840480355864,63.626968537400465,204.17753549695738,207.9686458333333,0.21,4.59,-0.5,7.886477706921571,1.97,1.29,-0.6147,0.33012924010038963,0.4429386248468078,1.2854742175084146,0.8402267234161359,2.129086965895264,0.08265056931998747,4625.599250898951,0.0008024062167918745,-0.87,6.0
81742,2016-01-29 12:00,36,7,0.0,100.0,3.0,1.0,0.0,100.0,0,100.86,55.76,3.34,0.0,2.34,0.0,5,207.5,61.86,18,62.125748502994014,145.374251497006,45.1,192.4290465631929,374.05427873891875,69.42825472712468,216.1274943310658,218.16376376376377,0.2,2.76,-0.5,6.349746572496885,1.79,0.8,-0.5667,0.3377419764574718,0.36374827617563904,0.7790287153235731,0.7166081040989495,1.318263192021637,0.1367820311013305,8366.336823917649,0.0053865291582514295,-0.08,6.0
81483,2016-01-01 13:00,33,7,0.0,110.0,3.0,1.0,0.0,110.0,1,105.23,2.56,2.25,0.18,1.15,0.0,5,325.5,441.2,76,144.66666666666666,166.36666666666667,102.67,270.428109476965,336.2819688060328,104.63141113879752,324.3348824786325,323.83258306538045,0.18,0.029999999999999805,-3.0,1.0552372649146842,2.38,2.08,-1.928,0.14836040847601026,0.17799597062171227,1.3777232596445734,1.337409807912895,11.561956000718217,0.42141982800986977,29085.084786799158,0.13419264558335295,-0.01,1.3
81496,2016-01-04 09:00,33,2,2.0,113.0,1.0,3.0,1.0,141.0,1,125.04,77.52,1.62,0.0,1.54,0.0,6,289.7,1244.0,19,178.82716049382714,275.3938271604938,47.52000000000001,106.73236531986532,276.4872669016919,30.16212927979584,135.00910534674435,142.603544575725,0.39,0.8200000000000001,1.0,1.1421643079047292,1.23,1.04,-0.3518,0.3205421535823227,0.8533213494848736,0.5121975900030815,6.0,0.5817164587582327,0.06818902056527588,1737.9465038671904,0.00010372420314546612,-0.79,6.0
81799,2016-02-02 10:00,35,2,2.0,142.0,1.0,3.0,1.0,152.0,0,163.94,140.77,2.08,0.53,1.01,0.0,9,164.1,3.601,14,78.89423076923076,79.68317307692307,23.169999999999987,157.38601640051792,376.0187276085967,47.17530601585247,159.57405684754522,161.69821989528796,0.21,1.75,-0.5,6.084095063985376,1.05,0.49,-0.242,0.6574088536138104,0.6849100830872467,0.06810854067209275,0.05,0.06980623765321683,0.14351291482164905,10367.26246882114,0.011495307865787667,-0.96,6.0
81509,2016-01-06 12:00,36,2,2.0,41.0,1.0,3.0,1.0,82.0,1,93.48,58.02,1.66,0.0,0.49,0.0,5,150.3,18.29,15,90.5421686746988,44.36566265060242,35.46,112.49210377890579,339.3378724130495,37.50226466295993,123.78070652173912,128.13515704154003,0.32,0.8699999999999999,0.0,2.031363433470611,1.08,0.41,-0.2695,0.4295590281509299,0.5707110027543248,0.089089309178173,6.0,0.09313188068734539,0.08976801992480157,36821.671525753154,0.6851780777405686,-0.19,5.54
83117,2017-03-01 09:30,32,2,1.0,34.0,1.0,3.0,1.0,95.0,1,94.21,34.24,1.59,0.0,0.68,0.0,5,206.4,51.48,47,129.81132075471697,88.27169811320755,59.96999999999999,170.7593963648491,316.293806864944,56.55465306600643,221.03620430645975,245.99243306169964,0.26,-0.4999999999999998,0.0,0.7187465227550908,2.75,0.8,-0.737,0.25399638382911416,0.3060307931196727,0.8460545064607469,0.7030552206640824,1.7841195471304785,0.2257055163375585,29198.78798706184,0.20874772247435006,-0.1,3.82
83153,2017-03-03 07:30,34,3,1.0,105.0,1.0,3.0,1.0,148.0,1,167.82,114.51,2.98,0.0,1.57,0.0,6,158.0,24.36,7,53.02013422818792,83.24161073825503,53.30999999999999,132.89311573813546,408.3220414086159,46.52139997242037,141.63594306049822,149.79513973268533,0.27,2.2,0.30000000000000004,3.6996105160662123,1.61,1.09,-0.4795,0.2857280648702303,0.33855343034397617,1.1881209830580943,0.9197710416630599,1.8827201192468772,0.1094214089815499,19355.910711885062,0.1139520587417993,-0.43,6.0
82707,2017-01-17 09:00,36,2,1.0,70.0,1.0,3.0,1.0,111.0,1,103.75,58.21,0.97,0.3,0.37,0.0,4,168.4,12.95,9,173.60824742268042,64.23505154639176,45.54,146.3415458937198,399.4451619009053,49.39986739780052,177.28179086538464,180.64063324538256,0.27,0.43999999999999995,0.0,1.9812553220095908,2.45,0.52,-0.4375,0.3344787689554671,0.38414913539717066,0.4538011801289133,0.3402573440848722,0.6329238935080778,0.26582865846846276,30372.66381860976,0.32522235013464484,-0.43,5.17
82976,2017-02-15 08:00,36,3,1.0,95.0,1.0,3.0,1.0,108.0,1,109.05,82.98,1.8,0.0,0.88,0.0,5,137.3,9.314,32,76.27777777777779,67.12444444444445,26.069999999999993,137.49029535864977,203.9522548773542,44.99679160687162,150.87643894566975,162.32894736842107,0.25,1.01,0.0,3.04350631989453,1.05,0.34,-0.2371,0.58427936855512,0.5837213117652149,0.05,0.05,0.05,0.12489871342751165,13226.652892561984,0.02473131131419895,-0.24,6.0
82625,2017-01-10 14:00,34,2,2.0,88.0,1.0,3.0,1.0,106.0,1,107.74,101.49,0.84,0.36,0.16,0.09,2,147.3,5.3,5,175.3571428571429,28.05714285714286,6.25,138.14528000000007,149.18512544481757,29.906314672041177,138.14528000000007,132.21834061135377,0.21,-0.040000000000000036,0.0,1.0005554526939455,6.0,0.52,-0.07569,2.437146102117116,2.5955698665064144,6.0,6.0,50.0,0.31156119436819435,24835.781249999996,0.1615017480105215,-0.2,5.12
82646,2017-01-12 10:30,31,2,2.0,62.0,1.0,3.0,1.0,79.0,1,80.4,60.7,0.91,0.38,0.33,0.3,2,98.0,1.264,6,107.6923076923077,35.53846153846154,19.700000000000003,118.88817258883248,391.9012742456496,33.39840017664776,118.88817258883248,138.50754716981132,0.29,0.6100000000000001,0.0,3.946428571428571,6.0,0.28,-0.1749,0.7732062506716734,0.6399054280781389,6.0,6.0,50.0,0.2326497762002146,28448.74412574947,0.3559163244352099,-2.0,6.0
82653,2017-01-13 11:00,31,2,2.0,84.0,1.0,3.0,1.0,100.0,1,92.85,79.32,1.32,0.01,0.43,0.0,4,104.1,12.53,7,78.86363636363636,33.91136363636363,13.530000000000001,62.71507760532151,209.05025868440504,16.7240206947524,62.71507760532151,62.6078125,0.34,1.02,0.0,2.7008645533141213,6.0,0.19,-0.06667,1.1258065881915715,1.8498751995183462,6.0,6.0,50.0,0.033201294830940135,12692.179556517034,0.12922457132968726,-0.08,6.0
82662,2017-01-14 11:15,30,2,1.0,70.0,1.0,4.0,1.0,140.0,1,147.03,87.75,0.3,0.49,0.1,0.85,1,135.3,3.395,1,451.00000000000006,45.10000000000001,59.28,93.17867746288798,308.5482234206642,28.16931391114628,108.72186868686869,121.38936170212766,0.41,0.0,0.0,0.9630450849963045,2.32,0.33,-0.4149,0.25695281947084975,0.37041303565306255,0.32760017202079406,0.05,0.4331153715204526,0.3355106833903155,49787.99999999999,2.666895914161785,-1.91,6.0
82665,2017-01-15 09:00,30,2,1.0,40.0,1.0,3.0,1.0,64.0,1,60.47,38.2,1.97,0.0,0.75,0.0,5,201.1,77.83,54,102.08121827411168,76.56091370558376,22.269999999999996,158.86735518634936,231.0522761525499,48.77073381168073,169.1720625315179,177.93718712753278,0.2,0.8200000000000001,0.0,1.7045251118846345,1.1,0.75,-0.2822,0.6839767911195318,0.8623861671101187,0.10880999736807638,6.0,0.11177007392514128,0.15596196380631505,14750.033400673397,0.04651884123185775,-0.03,6.0
83743,2017-04-28 10:30,36,3,1.0,124.0,1.0,3.0,1.0,152.0,1,154.69,127.29,0.6,0.43,0.15,0.35,2,184.9,5.489,2,308.1666666666667,46.225,27.39999999999999,114.47901459854013,288.4799376406485,29.93204408571268,124.67174683544303,138.50148148148148,0.29,0.07999999999999996,0.0,1.167574988559304,6.0,0.74,-0.211,0.5559183627091965,0.8899349283049748,6.0,6.0,50.0,0.2812071905183611,29356.521739130432,0.1596843954242066,-0.58,2.27
83736,2017-04-21 12:00,40,2,2.0,123.0,1.0,3.0,1.0,160.0,0,174.27,161.28,1.72,0.15,0.68,0.0,5,176.4,30.2,29,102.55813953488372,69.73953488372094,12.990000000000009,160.30354118552725,139.14853435693473,55.52348304593758,160.30354118552725,160.3028008298755,0.19,-0.020000000000000018,0.0,1.062475564938619,6.0,0.57,-0.1302,1.1726068620655858,1.2883091020922652,6.0,6.0,50.0,0.18086215906779537,7971.3845797255,0.006256579980138233,-0.04,6.0
83733,2017-04-17 09:45,35,7,0.0,139.0,3.0,1.0,0.0,139.0,1,140.26,93.13,1.37,0.05,0.67,0.0,4,207.6,46.57,22,151.53284671532845,101.52700729927007,47.129999999999995,236.2698917886697,601.2559770433452,117.34733066770248,267.72592786199687,269.86170212765956,0.16,0.9800000000000001,-1.0,4.636381601699521,1.79,0.81,-0.7354,0.32319463480229105,0.28476446870815814,0.7933315701171361,0.8635416357357276,1.655398499291991,0.5124041972929813,22281.071282135723,0.08422937515130109,-0.14,3.65
83669,2017-03-29 09:00,40,5,3.0,128.0,3.0,1.0,0.0,144.0,1,149.63,132.01,0.31,0.48,0.1,0.54,2,160.4,6.147,3,517.4193548387098,51.741935483870975,17.620000000000005,136.466799091941,246.9862288601504,26.497065864207446,136.466799091941,143.7529841656516,0.24,-0.08000000000000002,0.0,0.7839695632713086,6.0,0.6,-0.1553,0.8644814493888742,1.0129460322903472,6.0,6.0,50.0,0.8120263246482282,16721.938375350135,0.07865582369163014,-0.33,6.0
83645,2017-03-24 10:00,34,2,1.0,190.0,1.0,3.0,1.0,200.0,0,213.03,182.48,1.96,0.0,0.84,0.0,5,146.7,9.14,14,74.8469387755102,62.87142857142856,30.55000000000001,164.49155482815058,333.09097672468846,55.43441989279098,172.85976890756305,174.27147505422994,0.22,1.3599999999999999,0.0,4.453533287889117,1.2,0.39,-0.3406,0.4985978113987551,0.4457786011208029,0.19288221041708759,0.2613841663219999,0.21891178355558538,0.1664993107178892,23179.72222222223,0.10097525404540257,-0.48,3.96
