profID,layer_thickness,density_combined,wl_index,wl_thickness,layers_above_wl,layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust,datetime,slopeangle,RB_score,RB_releasetype,RB_height_obs,RB_class,localNowcast,approximate_critical_loads,density_above_wl,snow_profiles,RB_class,region,nbr_layers,trunc_layers_above_wl,trunc_density_above_wl
81222,"[13.0, 21.0, 15.0, 36.0, 5.0, 29.0, 3.0, 3.0, 4.0, 6.0, 1.0, 14.0, 7.900000000000006, 0.09999999999999432]","[259.0, 301.0, 309.25, 286.75, 264.25, 225.25, 259.0, 217.0, 298.75, 137.0, 292.25, 137.0, 294.4375, 140.0]",11,14.0,"[7.900000000000006, 0.09999999999999432]","[13.0, 34.0, 49.0, 85.0, 90.0, 119.0, 122.0, 125.0, 129.0, 135.0, 136.0, 150.0, 157.9, 158.0]","[0.0, 13.0, 34.0, 49.0, 85.0, 90.0, 119.0, 122.0, 125.0, 129.0, 135.0, 136.0, 150.0, 157.9]","[4.0, 5.0, 4.5, 4.0, 3.5, 3.0, 4.0, 3.0, 4.0, 2.0, 5.0, 2.0, 5.0, 1.0]","[9, 9, 4, 4, 4, 9, 9, 9, 7, 2, 7, 2, 7, 6]","[9, 9, 9, 9, 9, 4, 9, 9, 9, 2, 7, 2, 9, 6]","[0.75, 0.5, 0.75, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 1.5, 2.0, 2.0, 3.0, 1.0, 2.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",2015-04-12 10:10,37,4,3.0,150.0,3.0,1.0,131.83132262060033,"[294.4375, 140.0]","[(294.4375, 79.00000000000006), (140.0, 0.9999999999999432)]",3.0,2,2,"[7.900000000000006, 0.09999999999999432]","[294.4375, 140.0]"
81416,"[1.0, 9.0, 30.0, 10.0]","[181.06998247500167, 204.0, 250.0, 250.0]",-1,,[],"[1.0, 10.0, 40.0, 50.0]","[0.0, 1.0, 10.0, 40.0]","[2.5, 2.0, 3.0, 3.0]","[3, 4, 4, 4]","[3, 4, 4, 4]","[0.2, 1.0, 1.0, 1.0]","[0.5, 2.0, 2.0, 1.0]","[0, 0, 0, 0]",2015-12-15 09:30,30,7,0.0,50.0,3.0,1.0,878.8754841373355,[],[],3.0,2,0,[],[]
81483,"[6.0, 12.0, 35.0, 17.0, 18.0, 12.0, 8.0, 1.0, 1.0]","[210.0, 289.1875, 264.25, 241.75, 182.25, 160.75, 139.25, 268.1875, 86.0]",-1,,[],"[6.0, 18.0, 53.0, 70.0, 88.0, 100.0, 108.0, 109.0, 110.0]","[0.0, 6.0, 18.0, 53.0, 70.0, 88.0, 100.0, 108.0, 109.0]","[1.0, 4.5, 3.5, 3.0, 2.0, 1.5, 1.0, 2.5, 1.0]","[5, 7, 4, 4, 9, 9, 9, 7, 1]","[5, 9, 9, 9, 4, 4, 4, 9, 2]","[1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]","[4.0, 2.5, 1.5, 1.5, 2.0, 1.5, 1.0, 1.0, 3.0]","[0, 1, 0, 0, 0, 0, 0, 1, 0]",2016-01-01 13:00,33,7,0.0,110.0,3.0,1.0,878.8754841373355,[],[],3.0,2,0,[],[]
81496,"[2.0, 33.0, 10.0, 24.0, 1.0, 16.0, 1.0, 1.0, 7.0, 18.0, 2.0, 6.0, 9.0, 10.0, 1.0]","[210.0, 367.5, 227.25, 350.5, 210.0, 273.0, 210.0, 337.75, 250.0, 227.0, 158.0, 296.0, 101.0, 144.6008998056449, 81.0]",9,18.0,"[2.0, 6.0, 9.0, 10.0, 1.0]","[2.0, 35.0, 45.0, 69.0, 70.0, 86.0, 87.0, 88.0, 95.0, 113.0, 115.0, 121.0, 130.0, 140.0, 141.0]","[0.0, 2.0, 35.0, 45.0, 69.0, 70.0, 86.0, 87.0, 88.0, 95.0, 113.0, 115.0, 121.0, 130.0, 140.0]","[1.0, 5.0, 2.0, 5.0, 1.0, 3.5, 1.0, 4.5, 3.0, 2.5, 1.0, 4.5, 1.0, 2.0, 1.0]","[5, 7, 5, 4, 5, 4, 5, 7, 4, 4, 4, 9, 2, 2, 1]","[5, 4, 4, 7, 5, 4, 5, 4, 4, 4, 4, 7, 2, 3, 1]","[2.0, 2.0, 2.0, 1.0, 2.0, 1.5, 2.0, 1.0, 1.0, 1.0, 0.8, 0.8, 0.8, 0.5, 1.0]","[2.0, 2.0, 2.0, 1.0, 2.0, 1.5, 2.0, 1.0, 1.0, 1.0, 0.8, 0.8, 1.0, 0.5, 1.5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2016-01-04 09:00,33,2,2.0,113.0,1.0,3.0,80.0,"[158.0, 296.0, 101.0, 144.6008998056449, 81.0]","[(158.0, 20.0), (296.0, 60.0), (101.0, 90.0), (144.6008998056449, 100.0), (81.0, 10.0)]",1.0,2,5,"[2.0, 6.0, 9.0, 10.0, 1.0]","[158.0, 296.0, 101.0, 144.6008998056449, 81.0]"
81509,"[1.0, 19.0, 8.0, 2.0, 7.0, 3.0, 10.0, 10.0, 21.0, 1.0]","[283.9375, 197.0, 273.0, 197.0, 211.75, 225.25, 114.6275, 149.3118667919715, 141.8825, 81.0]",5,3.0,"[10.0, 10.0, 21.0, 1.0]","[1.0, 20.0, 28.0, 30.0, 37.0, 40.0, 50.0, 60.0, 81.0, 82.0]","[0.0, 1.0, 20.0, 28.0, 30.0, 37.0, 40.0, 50.0, 60.0, 81.0]","[4.0, 1.0, 3.5, 1.0, 2.0, 3.0, 1.0, 1.5, 1.0, 1.0]","[7, 5, 4, 5, 4, 9, 2, 3, 3, 1]","[9, 4, 4, 4, 5, 4, 3, 2, 2, 1]","[1.0, 2.0, 1.5, 1.5, 1.0, 0.8, 0.2, 0.2, 0.2, 2.0]","[1.5, 3.0, 2.0, 3.0, 2.0, 1.5, 1.0, 0.5, 0.5, 4.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2016-01-06 12:00,36,2,2.0,41.0,1.0,3.0,80.0,"[114.6275, 149.3118667919715, 141.8825, 81.0]","[(114.6275, 100.0), (149.3118667919715, 100.0), (141.8825, 210.0), (81.0, 10.0)]",1.0,2,4,"[10.0, 10.0, 21.0, 1.0]","[114.6275, 149.3118667919715, 141.8825, 81.0]"
81561,"[32.0, 17.0, 1.0, 61.0]","[204.0, 167.40359922257957, 292.25, 164.80269941693467]",1,17.0,"[1.0, 61.0]","[32.0, 49.0, 50.0, 111.0]","[0.0, 32.0, 49.0, 50.0]","[2.0, 2.0, 5.0, 2.0]","[4, 3, 7, 3]","[4, 3, 7, 0]","[2.0, 0.25, 1.0, 0.25]","[3.0, 0.5, 2.0, 1.0]","[0, 0, 1, 0]",2016-01-13 10:30,34,3,1.0,49.0,1.0,3.0,100.9123351677189,"[292.25, 164.80269941693467]","[(292.25, 10.0), (164.80269941693467, 610.0)]",1.0,2,2,"[1.0, 61.0]","[292.25, 164.80269941693467]"
81579,"[20.0, 30.0, 2.0, 8.0, 12.0, 8.0, 5.0, 25.0, 8.0, 10.0, 21.0, 1.0]","[212.125, 238.01846237860732, 101.0, 194.80538713582197, 129.10395559732385, 159.80269941693467, 119.0, 144.6008998056449, 202.0738495144293, 149.3118667919715, 114.6275, 81.0]",-1,,[],"[20.0, 50.0, 52.0, 60.0, 72.0, 80.0, 85.0, 110.0, 118.0, 128.0, 149.0, 150.0]","[0.0, 20.0, 50.0, 52.0, 60.0, 72.0, 80.0, 85.0, 110.0, 118.0, 128.0, 149.0]","[1.5, 3.0, 1.0, 3.0, 1.5, 2.0, 1.5, 2.0, 3.0, 1.5, 1.0, 1.0]","[5, 4, 2, 3, 2, 3, 2, 2, 3, 3, 2, 1]","[4, 3, 2, 2, 3, 2, 2, 3, 3, 2, 3, 1]","[1.5, 0.5, 0.5, 0.2, 0.5, 0.2, 0.8, 0.5, 0.2, 0.2, 0.5, 1.0]","[4.0, 0.8, 1.0, 0.8, 0.8, 0.8, 1.0, 0.8, 0.5, 0.5, 0.8, 1.5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2016-01-14 10:00,24,3,1.0,5.0,1.0,3.0,100.9123351677189,[],[],1.0,2,0,[],[]
81591,"[25.0, 15.0, 18.0]","[191.375, 155.51, 141.8825]",-1,,[],"[25.0, 40.0, 58.0]","[0.0, 25.0, 40.0]","[1.5, 1.0, 1.0]","[4, 3, 3]","[5, 3, 2]","[2.0, 1.0, 0.5]","[3.0, 1.0, 1.0]","[0, 0, 0]",2016-01-15 08:45,30,2,1.0,0.0,1.0,3.0,80.0,[],[],1.0,2,0,[],[]
81742,"[10.0, 2.0, 55.0, 27.0, 3.0, 2.0, 1.0]","[197.0, 292.25, 268.1875, 181.0, 158.0, 167.40359922257957, 81.0]",-1,,[],"[10.0, 12.0, 67.0, 94.0, 97.0, 99.0, 100.0]","[0.0, 10.0, 12.0, 67.0, 94.0, 97.0, 99.0]","[1.0, 3.0, 2.5, 1.5, 1.0, 2.0, 1.0]","[5, 7, 7, 4, 4, 3, 1]","[4, 7, 9, 4, 4, 3, 1]","[2.0, 2.0, 1.0, 1.0, 1.0, 0.5, 1.0]","[4.0, 2.0, 3.0, 1.0, 1.5, 0.5, 2.0]","[0, 1, 1, 0, 0, 0, 0]",2016-01-29 12:00,36,7,0.0,100.0,3.0,1.0,878.8754841373355,[],[],3.0,2,0,[],[]
81799,"[7.0, 15.0, 12.0, 2.0, 14.0, 13.0, 24.0, 2.0, 4.0, 6.0, 13.0, 31.0, 9.0]","[224.25, 274.75, 227.0, 292.25, 264.25, 241.75, 219.25, 292.25, 273.0, 292.25, 194.80538713582197, 96.0, 292.25]",10,13.0,"[31.0, 9.0]","[7.0, 22.0, 34.0, 36.0, 50.0, 63.0, 87.0, 89.0, 93.0, 99.0, 112.0, 143.0, 152.0]","[0.0, 7.0, 22.0, 34.0, 36.0, 50.0, 63.0, 87.0, 89.0, 93.0, 99.0, 112.0, 143.0]","[2.5, 3.5, 2.5, 4.5, 3.5, 3.0, 2.5, 4.5, 3.5, 4.0, 3.0, 1.0, 4.5]","[4, 4, 4, 7, 4, 4, 4, 7, 4, 7, 3, 2, 7]","[7, 7, 4, 7, 9, 9, 9, 7, 4, 7, 2, 1, 7]","[1.0, 2.0, 0.75, 1.0, 0.5, 0.5, 0.75, 1.0, 0.5, 1.0, 0.25, 0.75, 1.0]","[2.0, 3.0, 1.5, 2.0, 1.0, 1.0, 1.25, 2.0, 0.75, 2.0, 0.5, 1.5, 1.5]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",2016-02-02 10:00,35,2,2.0,142.0,1.0,3.0,80.0,"[96.0, 292.25]","[(96.0, 310.0), (292.25, 90.0)]",1.0,2,2,"[31.0, 9.0]","[96.0, 292.25]"
81833,"[38.0, 45.0, 29.0, 9.0, 4.0, 25.0, 3.0]","[210.0, 296.0, 262.78130651435276, 214.05538713582197, 232.12522605741117, 132.0, 81.0]",4,4.0,"[25.0, 3.0]","[38.0, 83.0, 112.0, 121.0, 125.0, 150.0, 153.0]","[0.0, 38.0, 83.0, 112.0, 121.0, 125.0, 150.0]","[1.0, 4.0, 3.5, 3.0, 3.5, 2.0, 1.0]","[5, 4, 4, 3, 3, 2, 1]","[5, 4, 3, 4, 3, 1, 1]","[1.0, 0.5, 0.25, 0.25, 0.25, 1.0, 1.0]","[4.0, 1.0, 1.0, 1.0, 0.75, 3.0, 4.0]","[0, 0, 0, 0, 0, 0, 0]",2016-02-12 10:15,36,2,2.0,125.0,1.0,3.0,80.0,"[132.0, 81.0]","[(132.0, 250.0), (81.0, 30.0)]",1.0,2,2,"[25.0, 3.0]","[132.0, 81.0]"
81851,"[35.0, 1.0, 17.0, 1.0, 16.0, 1.0, 5.0, 1.0]","[239.625, 292.25, 210.0, 232.12522605741117, 133.0, 167.40359922257957, 101.0, 149.3118667919715]",1,1.0,"[17.0, 1.0, 16.0, 1.0, 5.0, 1.0]","[35.0, 36.0, 53.0, 54.0, 70.0, 71.0, 76.0, 77.0]","[0.0, 35.0, 36.0, 53.0, 54.0, 70.0, 71.0, 76.0]","[2.5, 4.0, 1.0, 3.5, 1.0, 2.0, 1.0, 1.5]","[5, 7, 5, 3, 9, 3, 2, 3]","[7, 7, 5, 3, 9, 3, 2, 2]","[4.0, 2.0, 3.0, 0.4, 3.0, 0.3, 0.4, 0.3]","[4.0, 2.0, 3.0, 0.4, 3.0, 0.3, 0.4, 0.3]","[0, 1, 0, 0, 0, 0, 0, 0]",2016-02-14 12:05,33,3,1.0,36.0,1.0,3.0,100.9123351677189,"[210.0, 232.12522605741117, 133.0, 167.40359922257957, 101.0, 149.3118667919715]","[(210.0, 170.0), (232.12522605741117, 10.0), (133.0, 160.0), (167.40359922257957, 10.0), (101.0, 50.0), (149.3118667919715, 10.0)]",1.0,2,6,"[17.0, 1.0, 16.0, 1.0, 5.0, 1.0]","[210.0, 232.12522605741117, 133.0, 167.40359922257957, 101.0, 149.3118667919715]"
82181,"[22.0, 22.0, 24.0, 14.0, 22.0, 1.0, 12.0, 3.0, 28.0, 5.0, 11.5, 0.5, 23.0, 10.0, 2.0]","[246.75, 196.0, 238.0, 328.0, 262.78130651435276, 272.9777961056527, 236.5313065143528, 248.5, 214.05538713582197, 232.12522605741117, 202.0738495144293, 140.0, 181.06998247500167, 149.3118667919715, 140.0]",9,5.0,"[11.5, 0.5, 23.0, 10.0, 2.0]","[22.0, 44.0, 68.0, 82.0, 104.0, 105.0, 117.0, 120.0, 148.0, 153.0, 164.5, 165.0, 188.0, 198.0, 200.0]","[0.0, 22.0, 44.0, 68.0, 82.0, 104.0, 105.0, 117.0, 120.0, 148.0, 153.0, 164.5, 165.0, 188.0, 198.0]","[3.5, 2.5, 3.5, 4.5, 3.5, 4.0, 3.5, 3.5, 3.0, 3.5, 3.0, 1.0, 2.5, 1.5, 1.0]","[9, 9, 9, 7, 4, 3, 9, 9, 3, 3, 3, 6, 3, 3, 6]","[4, 9, 9, 9, 3, 3, 3, 7, 4, 3, 3, 6, 3, 2, 6]","[1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 0.2, 0.5, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 2.0]","[2.0, 2.5, 2.5, 2.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.5, 0.5, 2.0, 0.5, 1.0, 8.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2016-03-15 11:30,31,5,3.0,153.0,3.0,1.0,197.7469839309005,"[202.0738495144293, 140.0, 181.06998247500167, 149.3118667919715, 140.0]","[(202.0738495144293, 115.0), (140.0, 5.0), (181.06998247500167, 230.0), (149.3118667919715, 100.0), (140.0, 20.0)]",3.0,2,5,"[11.5, 0.5, 23.0, 10.0, 2.0]","[202.0738495144293, 140.0, 181.06998247500167, 149.3118667919715, 140.0]"
82195,"[7.0, 47.0, 3.0, 13.0, 5.0, 10.0, 1.0, 11.0, 4.0, 5.0, 3.0, 16.0, 4.0, 1.0]","[217.0, 259.0, 292.25, 272.9777961056527, 304.6875, 272.9777961056527, 440.0, 272.9777961056527, 292.25, 202.0738495144293, 440.0, 202.0738495144293, 292.25, 140.0]",-1,,[],"[7.0, 54.0, 57.0, 70.0, 75.0, 85.0, 86.0, 97.0, 101.0, 106.0, 109.0, 125.0, 129.0, 130.0]","[0.0, 7.0, 54.0, 57.0, 70.0, 75.0, 85.0, 86.0, 97.0, 101.0, 106.0, 109.0, 125.0, 129.0]","[3.0, 4.0, 5.0, 4.0, 5.0, 4.0, 6.0, 4.0, 5.0, 3.0, 6.0, 3.0, 4.0, 1.0]","[9, 9, 7, 3, 7, 3, 8, 3, 7, 3, 8, 3, 7, 6]","[9, 9, 7, 3, 4, 3, 8, 3, 7, 3, 8, 3, 7, 6]","[1.0, 1.0, 1.0, 0.2, 0.5, 0.2, nan, 0.2, 0.5, 0.2, nan, 0.2, 1.0, 2.0]","[1.0, 1.0, 1.0, 0.5, 0.5, 0.5, nan, 0.5, 0.5, 0.5, nan, 0.5, 1.0, 2.0]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",2016-03-15 13:30,30,7,0.0,130.0,3.0,1.0,878.8754841373355,[],[],3.0,2,0,[],[]
82220,"[7.0, 8.0, 31.0, 17.0, 9.0, 4.0, 10.0, 8.0, 13.5, 0.5, 19.0, 1.0, 5.0, 19.0, 5.0]","[210.0, 197.0, 204.0, 192.55248685625125, 204.0, 292.25, 202.0738495144293, 292.25, 269.7059623786073, 151.75, 202.0738495144293, 292.25, 181.06998247500167, 187.25, 292.25]",-1,,[],"[7.0, 15.0, 46.0, 63.0, 72.0, 76.0, 86.0, 94.0, 107.5, 108.0, 127.0, 128.0, 133.0, 152.0, 157.0]","[0.0, 7.0, 15.0, 46.0, 63.0, 72.0, 76.0, 86.0, 94.0, 107.5, 108.0, 127.0, 128.0, 133.0, 152.0]","[1.0, 1.0, 2.0, 2.5, 2.0, 3.5, 3.0, 3.5, 3.0, 1.0, 3.0, 4.0, 2.5, 2.0, 3.0]","[5, 5, 4, 3, 4, 7, 3, 7, 7, 4, 3, 7, 3, 4, 7]","[5, 4, 4, 4, 4, 7, 3, 7, 3, 9, 3, 7, 3, 2, 7]","[3.0, 2.0, 2.0, 0.5, 1.5, 2.0, 0.5, 2.0, 0.5, 1.0, 0.5, 1.0, 0.5, 1.0, 2.0]","[5.0, 4.0, 3.0, 1.0, 2.5, 3.0, 0.5, 3.0, 2.0, 2.0, 0.5, 3.0, 0.5, 2.0, 4.0]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1]",2016-03-22 09:30,35,7,0.0,157.0,3.0,1.0,878.8754841373355,[],[],3.0,2,0,[],[]
82322,"[45.0, 35.0, 5.0, 5.0]","[216.0, 120.0, 292.25, 86.0]",-1,,[],"[45.0, 80.0, 85.0, 90.0]","[0.0, 45.0, 80.0, 85.0]","[2.5, 1.0, 4.0, 1.0]","[7, 7, 7, 1]","[7, 7, 7, 2]","[2.0, 2.0, 2.0, 1.0]","[2.0, 3.0, 2.0, 1.0]","[0, 0, 1, 0]",2016-04-14 08:30,31,7,0.0,90.0,3.0,1.0,878.8754841373355,[],[],3.0,2,0,[],[]
82625,"[25.0, 4.0, 8.0, 25.0, 6.0, 22.0, 3.0, 13.0]","[259.0, 280.0, 301.0, 292.25, 440.0, 119.0, 180.26846237860732, 81.0]",4,6.0,"[22.0, 3.0, 13.0]","[25.0, 29.0, 37.0, 62.0, 68.0, 90.0, 93.0, 106.0]","[0.0, 25.0, 29.0, 37.0, 62.0, 68.0, 90.0, 93.0]","[4.0, 4.5, 5.0, 5.0, 6.0, 1.5, 3.0, 1.0]","[9, 9, 9, 7, 8, 2, 2, 1]","[9, 9, 9, 7, 8, 2, 3, 1]","[1.0, 1.0, 1.0, 2.0, nan, 1.0, 0.5, 1.0]","[1.0, 1.0, 1.0, 3.0, nan, 1.5, 1.0, 2.0]","[0, 0, 0, 1, 0, 0, 0, 0]",2017-01-10 14:00,34,2,2.0,88.0,1.0,3.0,80.0,"[119.0, 180.26846237860732, 81.0]","[(119.0, 220.0), (180.26846237860732, 30.0), (81.0, 130.0)]",1.0,2,3,"[22.0, 3.0, 13.0]","[119.0, 180.26846237860732, 81.0]"
82646,"[34.0, 19.0, 9.0, 17.0]","[342.0, 159.41582238929536, 155.51, 159.80269941693467]",2,9.0,[17.0],"[34.0, 53.0, 62.0, 79.0]","[0.0, 34.0, 53.0, 62.0]","[5.0, 1.5, 1.0, 2.0]","[4, 3, 3, 3]","[4, 3, 3, 2]","[1.5, 0.25, 0.25, 0.25]","[2.0, 0.25, 0.25, 0.25]","[0, 0, 0, 0]",2017-01-12 10:30,31,2,2.0,62.0,1.0,3.0,80.0,[159.80269941693467],"[(159.80269941693467, 170.0)]",1.0,2,1,[17.0],[159.80269941693467]
82653,"[18.0, 11.0, 14.0, 1.0, 4.0, 4.0, 17.0, 15.0, 16.0]","[210.0, 312.0, 158.0, 312.0, 204.0, 202.0738495144293, 167.40359922257957, 155.51, 86.0]",7,15.0,[16.0],"[18.0, 29.0, 43.0, 44.0, 48.0, 52.0, 69.0, 84.0, 100.0]","[0.0, 18.0, 29.0, 43.0, 44.0, 48.0, 52.0, 69.0, 84.0]","[1.0, 4.0, 1.0, 4.0, 2.0, 3.0, 2.0, 1.0, 1.0]","[5, 7, 4, 7, 4, 3, 3, 3, 1]","[5, 7, 4, 7, 4, 3, 3, 3, 2]","[4.0, 2.0, 1.5, 1.0, 1.0, 0.2, 0.5, 0.5, 1.0]","[6.0, 3.0, 2.5, 2.0, 2.0, 0.4, 0.5, 0.5, 2.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",2017-01-13 11:00,31,2,2.0,84.0,1.0,3.0,80.0,[86.0],"[(86.0, 160.0)]",1.0,2,1,[16.0],[86.0]
82662,"[18.0, 1.0, 25.0, 3.0, 23.0, 29.0, 41.0]","[298.9375, 140.0, 194.80538713582197, 189.80248685625125, 144.6008998056449, 81.0, 81.0]",4,23.0,"[29.0, 41.0]","[18.0, 19.0, 44.0, 47.0, 70.0, 99.0, 140.0]","[0.0, 18.0, 19.0, 44.0, 47.0, 70.0, 99.0]","[4.5, 1.0, 3.0, 2.5, 2.0, 1.0, 1.0]","[7, 6, 3, 3, 2, 1, 1]","[4, 6, 2, 7, 3, 1, 1]","[1.5, 1.5, 0.5, 0.3, 0.5, 1.0, 1.25]","[2.0, 2.0, 0.5, 0.5, 0.75, 1.0, 1.25]","[1, 0, 0, 0, 0, 0, 0]",2017-01-14 11:15,30,2,1.0,70.0,1.0,4.0,80.0,"[81.0, 81.0]","[(81.0, 290.0), (81.0, 410.0)]",1.0,2,2,"[29.0, 41.0]","[81.0, 81.0]"
82665,"[35.0, 6.0, 4.0, 3.0, 16.0]","[272.875, 202.0738495144293, 167.40359922257957, 155.51, 114.6275]",0,35.0,"[6.0, 4.0, 3.0, 16.0]","[35.0, 41.0, 45.0, 48.0, 64.0]","[0.0, 35.0, 41.0, 45.0, 48.0]","[3.5, 3.0, 2.0, 1.0, 1.0]","[4, 3, 3, 3, 2]","[5, 3, 3, 3, 3]","[3.0, 1.0, 1.0, 1.0, 0.5]","[4.0, 2.0, 1.0, 1.0, 0.5]","[0, 0, 0, 0, 0]",2017-01-15 09:00,30,2,1.0,40.0,1.0,3.0,80.0,"[202.0738495144293, 167.40359922257957, 155.51, 114.6275]","[(202.0738495144293, 60.0), (167.40359922257957, 40.0), (155.51, 30.0), (114.6275, 160.0)]",1.0,2,4,"[6.0, 4.0, 3.0, 16.0]","[202.0738495144293, 167.40359922257957, 155.51, 114.6275]"
82707,"[15.0, 37.0, 16.0, 2.0, 41.0]","[232.125, 250.0, 211.75, 292.25, 114.6275]",3,2.0,[41.0],"[15.0, 52.0, 68.0, 70.0, 111.0]","[0.0, 15.0, 52.0, 68.0, 70.0]","[2.5, 3.0, 2.0, 5.0, 1.0]","[4, 4, 4, 7, 2]","[5, 4, 5, 7, 3]","[2.5, 1.0, 2.0, 1.0, 0.5]","[4.0, 2.0, 5.0, 1.0, 1.5]","[0, 0, 0, 1, 0]",2017-01-17 09:00,36,2,1.0,70.0,1.0,3.0,80.0,[114.6275],"[(114.6275, 410.0)]",1.0,2,1,[41.0],[114.6275]
82976,"[10.0, 22.0, 13.0, 15.0, 3.0, 7.0, 5.0, 8.0, 9.0, 2.9000000000000057, 0.09999999999999432, 10.0, 1.0, 1.5, 0.5]","[196.0, 204.0, 203.75, 259.0, 197.0, 238.01846237860732, 215.51749561875042, 214.05538713582197, 192.55248685625125, 202.0738495144293, 140.0, 101.0, 202.0738495144293, 114.6275, 202.0738495144293]",10,0.09999999999999432,"[10.0, 1.0, 1.5, 0.5]","[10.0, 32.0, 45.0, 60.0, 63.0, 70.0, 75.0, 83.0, 92.0, 94.9, 95.0, 105.0, 106.0, 107.5, 108.0]","[0.0, 10.0, 32.0, 45.0, 60.0, 63.0, 70.0, 75.0, 83.0, 92.0, 94.9, 95.0, 105.0, 106.0, 107.5]","[2.5, 2.0, 2.5, 4.0, 1.0, 3.0, 2.5, 3.0, 2.5, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0]","[9, 4, 9, 9, 5, 4, 4, 3, 3, 3, 6, 2, 3, 2, 3]","[9, 4, 4, 9, 4, 3, 3, 4, 4, 3, 6, 2, 3, 3, 3]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.25, 0.25, 0.25, 0.25, 1.0, 0.5, 0.25, 0.25, 0.25]","[2.0, 4.0, 2.0, 2.0, 4.0, 1.5, 1.25, 1.0, 1.0, 0.5, 1.0, 2.0, 0.5, 1.25, 0.5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2017-02-15 08:00,36,3,1.0,95.0,1.0,3.0,100.9123351677189,"[101.0, 202.0738495144293, 114.6275, 202.0738495144293]","[(101.0, 100.0), (202.0738495144293, 10.0), (114.6275, 15.0), (202.0738495144293, 5.0)]",1.0,2,4,"[10.0, 1.0, 1.5, 0.5]","[101.0, 202.0738495144293, 114.6275, 202.0738495144293]"
83117,"[34.0, 6.0, 24.0, 4.0, 27.0]","[208.875, 152.25, 167.40359922257957, 292.25, 155.51]",0,34.0,"[6.0, 24.0, 4.0, 27.0]","[34.0, 40.0, 64.0, 68.0, 95.0]","[0.0, 34.0, 40.0, 64.0, 68.0]","[2.5, 1.0, 2.0, 4.0, 1.0]","[9, 9, 3, 7, 3]","[5, 5, 3, 7, 3]","[3.0, 3.0, 2.0, 2.0, 1.0]","[4.0, 4.0, 2.0, 3.0, 1.0]","[0, 0, 0, 1, 0]",2017-03-01 09:30,32,2,1.0,34.0,1.0,3.0,80.0,"[152.25, 167.40359922257957, 292.25, 155.51]","[(152.25, 60.0), (167.40359922257957, 240.0), (292.25, 40.0), (155.51, 270.0)]",1.0,2,4,"[6.0, 24.0, 4.0, 27.0]","[152.25, 167.40359922257957, 292.25, 155.51]"
83153,"[10.0, 28.0, 7.0, 5.0, 14.0, 10.0, 1.0, 30.0, 37.0, 3.0, 3.0]","[257.0, 235.0, 152.5, 248.0, 218.75, 184.0, 292.25, 202.0738495144293, 114.6275, 221.84391954305838, 155.51]",7,30.0,"[37.0, 3.0, 3.0]","[10.0, 38.0, 45.0, 50.0, 64.0, 74.0, 75.0, 105.0, 142.0, 145.0, 148.0]","[0.0, 10.0, 38.0, 45.0, 50.0, 64.0, 74.0, 75.0, 105.0, 142.0, 145.0]","[3.0, 2.0, 1.5, 3.0, 2.5, 2.0, 4.0, 3.0, 1.0, 3.5, 1.0]","[5, 5, 7, 7, 7, 7, 7, 3, 2, 3, 3]","[7, 5, 9, 7, 4, 7, 7, 3, 3, 2, 3]","[2.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2]","[5.0, 5.0, 2.0, 2.0, 1.5, 1.5, 1.5, 0.2, 1.0, 1.0, 0.2]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2017-03-03 07:30,34,3,1.0,105.0,1.0,3.0,100.9123351677189,"[114.6275, 221.84391954305838, 155.51]","[(114.6275, 370.0), (221.84391954305838, 30.0), (155.51, 30.0)]",1.0,2,3,"[37.0, 3.0, 3.0]","[114.6275, 221.84391954305838, 155.51]"
