"date","hydrYear","slfCode","aspect","region","elevation","lon","lat","HS","AvD","sumAvalanches","maxAvalancheSize","medianAvalancheSize","p_decisive","z_decisive","gt_decisive","p_deepestUnstable","z_deepestUnstable","gt_deepestUnstable","z_pp","z_hn24","z_hn72","sn38","z_sn38"
"2020-01-22",2020,"WFJ2","S","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,89.87,0,NA,NA,NA,0.361041666666667,0.950000000000003,"other",NA,0.950000000000003,"",0,0,0,3.44,87.15
"2020-01-22",2020,"WFJ2","W","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,118.02,0,NA,NA,NA,0.499985119047619,7.42999999999999,"pg",NA,7.42999999999999,"",7.42999999999999,0,0,1.41,101.73
"2020-01-22",2020,"ZNZ2","E","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,115.81,0,NA,NA,NA,0.295125,94.56,"pg",NA,94.56,"",0,0,0,1.35,96.96
"2020-01-22",2020,"ZNZ2","N","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,141.01,0,NA,NA,NA,0.23,10.11,"pg",NA,10.11,"",7.53999999999999,0,0,1.27,136.23
"2020-01-22",2020,"ZNZ2","S","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,101.69,0,NA,NA,NA,0.359625,78.79,"pg",NA,78.79,"",0,0,0,1.55,82.4
"2020-01-25",2020,"ALB2","E","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,100.23,0,NA,NA,NA,0.298375,91.96,"pg",NA,91.96,"",0,0,0,1.5,94.59
"2020-01-25",2020,"ALB2","N","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,105.75,0,NA,NA,NA,0.304375,98.96,"pg",NA,98.96,"",0,0,0,1.37,99.74
"2020-01-25",2020,"ALB2","W","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,106.55,0,NA,NA,NA,0.330208333333333,101.4,"pg",NA,101.4,"",0,0,0,1.36,103.38
"2020-01-25",2020,"ATT2","E","elsewhere",2550,7.26991849106118,46.105287470923,132.12,0,NA,NA,NA,0.531026785714286,6,"pg",NA,6,"",6,0,0,1.17,114.8
"2020-01-25",2020,"BEV2","E","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,115.81,0,NA,NA,NA,0.0985,2.90000000000001,"pg",NA,2.90000000000001,"",0,0,0,1.67,99.62
"2020-01-25",2020,"BOR2","S","elsewhere",2517,8.10930225320016,46.2905311776728,323.45,0,NA,NA,NA,0.310208333333333,304.64,"pg",NA,304.64,"",0,0,0,0.54,304.64
"2020-01-25",2020,"CON2","E","elsewhere",2229,7.27420875750933,46.2897395710704,134.29,0,NA,NA,NA,0.340625,4,"pg",NA,4,"",0,0,0,1.55,118.86
"2020-01-25",2020,"CON2","S","elsewhere",2229,7.27420875750933,46.2897395710704,131.87,0,NA,NA,NA,0.318125,3.37,"other",NA,3.37,"",0,0,0,1.91,72.86
"2020-01-25",2020,"DAV2","E","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,102.63,0,NA,NA,NA,0.299875,64.2,"pg",NA,64.2,"",0,0,0,1.5,91.92
"2020-01-25",2020,"DAV2","N","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,66.7,0,NA,NA,NA,0.186770833333333,25.89,"pg",NA,25.89,"",0,0,0,2.36,57.7
"2020-01-25",2020,"DAV3","E","Davos-Zuoz",2455,9.77399051394934,46.788833109079,130.57,0,NA,NA,NA,0.357485119047619,5.3,"pg",NA,5.3,"",0,0,0,1.27,111.76
"2020-01-25",2020,"DAV3","N","Davos-Zuoz",2455,9.77399051394934,46.788833109079,90.6,0,NA,NA,NA,0.3381875,30.64,"pg",NA,30.64,"",2.05999999999999,0,0,1.93,79.21
"2020-01-25",2020,"DAV3","S","Davos-Zuoz",2455,9.77399051394934,46.788833109079,79.94,0,NA,NA,NA,0.308,42.74,"other",NA,42.74,"",0,0,0,1.5,68.84
"2020-01-25",2020,"DAV3","W","Davos-Zuoz",2455,9.77399051394934,46.788833109079,86.3,0,NA,NA,NA,0.236041666666667,8.50999999999999,"pg",NA,8.50999999999999,"",0,0,0,1.95,71.48
"2020-01-25",2020,"DAV4","E","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,127.17,0,NA,NA,NA,0.194407738095238,53.92,"pg",NA,53.92,"",0,0,0,1.37,107.31
"2020-01-25",2020,"DAV4","N","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,142.08,0,NA,NA,NA,0.222541666666667,51.45,"pg",NA,51.45,"",0,0,0,1.31,120.6
"2020-01-25",2020,"DAV4","W","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,123.15,0,NA,NA,NA,0.2355625,10.02,"pg",NA,10.02,"",0,0,0,1.37,105.09
"2020-01-25",2020,"ELA2","E","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,150.18,0,NA,NA,NA,0.262309523809524,4.31999999999999,"pg",NA,4.31999999999999,"",0,0,0,1.3,136.85
"2020-01-25",2020,"ELA2","N","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,116.59,0,NA,NA,NA,0.403309523809524,8.90000000000001,"hn",NA,8.90000000000001,"",11.25,0,0,1.56,112.91
"2020-01-25",2020,"ELA2","S","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,91.59,0,NA,NA,NA,0.254895833333333,63.26,"pg",NA,63.26,"",0,0,0,1.8,70.58
"2020-01-25",2020,"FNH2","E","elsewhere",2252,6.96410423112248,46.1007599043094,216.53,0,NA,NA,NA,0.126833333333333,216.13,"other",NA,216.13,"",0,0,0,0.99,172.63
"2020-01-25",2020,"FNH2","S","elsewhere",2252,6.96410423112248,46.1007599043094,128.42,0,NA,NA,NA,0.225416666666667,4.54999999999998,"hn",NA,4.54999999999998,"",12.84,0,0,1.48,109.27
"2020-01-25",2020,"FNH2","W","elsewhere",2252,6.96410423112248,46.1007599043094,168.21,0,NA,NA,NA,0.2469375,33.71,"hn",NA,33.71,"",45.41,0,0,1.17,154.46
"2020-01-25",2020,"GOR2","E","elsewhere",2953,7.78359911385216,45.9871921623904,97.56,0,NA,NA,NA,0.282625,89.22,"pg",NA,89.22,"",0,0,0,1.5,81.75
"2020-01-25",2020,"HTR2","S","elsewhere",2147,9.20433545466491,46.5443794251159,85.75,0,NA,NA,NA,0.193,41.1,"other",NA,41.1,"",0,0,0,3.05,39.27
"2020-01-25",2020,"JUL2","W","Davos-Zuoz",2426,9.69231151006273,46.4784972280234,85.64,0,NA,NA,NA,0.299375,84.74,"pg",NA,84.74,"",0,0,0,1.79,84.74
"2020-01-25",2020,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,112.92,0,NA,NA,NA,0.180636904761905,91.02,"pg",NA,91.02,"",0,0,0,1.45,91.02
"2020-01-25",2020,"KLO2","N","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,95.33,0,NA,NA,NA,0.263458333333333,73.41,"pg",NA,73.41,"",0,0,0,1.6,81.09
"2020-01-25",2020,"KLO2","W","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,46.84,0,NA,NA,NA,0.105,3.15000000000001,"other",NA,3.15000000000001,"",0,0,0,4.15,44.03
"2020-01-25",2020,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,134.74,0,NA,NA,NA,0.225875,113.41,"pg",NA,113.41,"",0,0,0,1.21,115.18
"2020-01-25",2020,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,117.62,0,NA,NA,NA,0.28764880952381,1.90000000000001,"hn",NA,1.90000000000001,"",4.03,0,0,1.46,105.59
"2020-01-25",2020,"KLO3","W","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,84.42,0,NA,NA,NA,0.4475,5.48999999999999,"pg",NA,5.48999999999999,"",0,0,0,2.41,78.74
"2020-01-25",2020,"LAG2","N","elsewhere",2730,9.74458031776757,46.4513578780098,138.6,0,NA,NA,NA,0.297166666666667,1.94,"hn",NA,1.94,"",5.50999999999999,0,0,1.44,127.58
"2020-01-25",2020,"LAG2","W","elsewhere",2730,9.74458031776757,46.4513578780098,111.55,0,NA,NA,NA,0.312166666666667,4.17999999999999,"pg",NA,4.17999999999999,"",2.56,0,0,1.67,103.93
"2020-01-25",2020,"LAG3","W","elsewhere",2300,9.69777285373163,46.4245273383925,122.62,0,NA,NA,NA,0.2915625,39,"pg",NA,39,"",0,0,0,1.77,113.74
"2020-01-25",2020,"NAS2","E","elsewhere",2350,10.2553213936194,46.8150383026398,116.94,0,NA,NA,NA,0.193630952380952,1.53999999999999,"pg",NA,1.53999999999999,"",0,0,0,1.77,109.18
"2020-01-25",2020,"OBW2","E","elsewhere",2432,8.31595593868373,46.5452218766451,156.44,0,NA,NA,NA,0.278291666666667,66.6,"pg",NA,66.6,"",0,0,0,1.24,139.91
"2020-01-25",2020,"PAR2","E","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,98.66,0,NA,NA,NA,0.497907738095238,7.61,"pg",NA,7.61,"",0,0,0,1.5,88.26
"2020-01-25",2020,"PAR2","N","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,54.58,0,NA,NA,NA,0.163291666666667,44.45,"pg",NA,44.45,"",0,0,0,2.79,45.66
"2020-01-25",2020,"PAR2","S","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,118.36,0,NA,NA,NA,0.345642857142857,8.09,"pg",NA,8.09,"",0,0,0,2.15,80.4
"2020-01-25",2020,"PAR2","W","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,97.1,0,NA,NA,NA,0.41,4.23999999999999,"pg",NA,4.23999999999999,"",0,0,0,1.53,90.68
"2020-01-25",2020,"PMA2","N","elsewhere",2429,9.53738768920731,46.5800763351247,129.85,0,NA,NA,NA,0.339122023809524,5.73999999999999,"hn",NA,5.73999999999999,"",15.62,0,0,1.68,118.94
"2020-01-25",2020,"PMA2","W","elsewhere",2429,9.53738768920731,46.5800763351247,97.21,0,NA,NA,NA,0.824115061767501,17.02,"pg",0.824115061767501,17.02,"pg",6.25,0,0,1.81,80.07
"2020-01-25",2020,"ROT3","E","elsewhere",2495,9.60438596843145,46.7331165395744,136.42,0,NA,NA,NA,0.320083333333333,4.66999999999999,"pg",NA,4.66999999999999,"",0,0,0,1.5,118.73
"2020-01-25",2020,"STN2","S","elsewhere",2914,7.75055897669412,46.1678115804215,40.81,0,NA,NA,NA,0.240291666666667,0.5,"other",NA,0.5,"",0,0,0,5.25,38.26
"2020-01-25",2020,"TRU2","S","elsewhere",2459,7.58557232606275,46.3709519169687,174.55,0,NA,NA,NA,0.1855,155.09,"other",NA,155.09,"",0,0,0,1.5,106.92
"2020-01-25",2020,"VDS2","E","elsewhere",2385,7.36750511962445,46.3215111310242,112.79,0,NA,NA,NA,0.184541666666667,98.84,"pg",NA,98.84,"",0,0,0,1.61,101.51
"2020-01-25",2020,"VDS2","S","elsewhere",2385,7.36750511962445,46.3215111310242,136.21,0,NA,NA,NA,0.261125,0.950000000000017,"other",NA,0.950000000000017,"",0,0,0,1.8,84.55
"2020-01-25",2020,"WFJ2","E","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,117.21,0,NA,NA,NA,0.387130952380952,6.83,"pg",NA,6.83,"",0,0,0,1.43,105.54
"2020-01-25",2020,"WFJ2","N","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,62.63,0,NA,NA,NA,0.167333333333333,51.39,"pg",NA,51.39,"",0,0,0,2.68,57.07
"2020-01-25",2020,"WFJ2","S","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,80.01,0,NA,NA,NA,0.1905,65.38,"other",NA,65.38,"",0,0,0,3.5,77.29
"2020-01-25",2020,"WFJ2","W","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,116.21,0,NA,NA,NA,0.377130952380952,6.69,"pg",NA,6.69,"",0,0,0,1.42,99.98
"2020-01-25",2020,"ZNZ2","E","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,115,0,NA,NA,NA,0.290958333333333,93.82,"pg",NA,93.82,"",0,0,0,1.36,96.21
"2020-01-25",2020,"ZNZ2","N","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,140.14,0,NA,NA,NA,0.230833333333333,9.88999999999999,"pg",NA,9.88999999999999,"",7.35999999999999,0,0,1.28,135.37
"2020-01-25",2020,"ZNZ2","S","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,100.93,0,NA,NA,NA,0.346041666666667,72.12,"pg",NA,72.12,"",0,0,0,1.57,81.7
"2020-01-28",2020,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,134.1,1,13,2,2,0.33875,3.06,"pg",NA,3.06,"",0,0,0,1.22,114.6
"2020-01-28",2020,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,117.18,1,11,2,2,0.452083333333333,2.07000000000001,"pg",NA,2.07000000000001,"",0,0,0,1.47,105.18
"2020-01-29",2020,"DAV3","E","Davos-Zuoz",2455,9.77399051394934,46.788833109079,177.93,1,53,3,2,0.966690840155779,53.79,"pg",0.792415800865801,62.22,"pg",48.66,32.328,32.328,0.89,53.79
"2020-01-29",2020,"DAV3","S","Davos-Zuoz",2455,9.77399051394934,46.788833109079,108.1,1,7,2,2,0.859093406593407,16.74,"hn",0.850343406593407,19.84,"hn",30.46,32.328,32.328,1.36,97.05
"2020-01-29",2020,"DAV4","E","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,144.13,1,44,3,2,0.763662608225108,27.37,"pg",NA,27.37,"",18.01,17.971,17.971,1.27,124.34
"2020-01-29",2020,"DAV4","W","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,139.23,1,12,2,2,0.827226190476191,18.02,"pg",0.80259117965368,23.86,"pg",18.02,17.971,17.971,1.27,121.24
"2020-01-29",2020,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,154.74,1,12,2,1,0.837955357142857,34.53,"hn",0.780997023809524,39.67,"hn",42.27,24.451,24.451,1.23,132.9
"2020-01-29",2020,"KLO2","N","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,120.49,1,1,2,2,0.979690840155779,25.54,"pg",0.956032506822446,27.72,"pg",25.54,24.451,24.451,1.42,106.29
"2020-01-29",2020,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,195.22,1,9,2,2,0.959282506822446,64.64,"pg",0.808061006100945,70.18,"pg",61.47,35.836,35.836,0.93,65.23
"2020-01-29",2020,"PAR2","E","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,132.88,1,4,2,2,0.965057398597338,42.89,"pg",0.860157326447266,48.14,"pg",36.68,32.68,32.68,1.08,36.68
"2020-01-29",2020,"PAR2","S","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,153.08,1,1,2,2,0.430200216450216,55.09,"pg",NA,55.09,"",38.42,32.68,32.68,1.05,34.91
"2020-01-29",2020,"WFJ2","E","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,168.11,1,24,3,2,0.986168112883052,62.23,"pg",0.819969372294372,68.2,"pg",52.71,44.633,46.856,0.75,60.19
"2020-01-29",2020,"WFJ2","S","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,131.75,1,3,2,1,0.905142857142857,50.29,"hn",0.905142857142857,50.29,"hn",52.26,44.633,46.856,0.56,52.26
"2020-01-30",2020,"DAV3","N","Davos-Zuoz",2455,9.77399051394934,46.788833109079,135.68,1,2,3,3,0.971333697298637,45.3,"pg",0.831208333333333,75.9,"pg",45.3,15.939,48.268,1.2,47.47
"2020-01-30",2020,"DAV4","N","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,169.76,1,6,3,3,0.927816958481898,32.4,"pg",0.81371838023088,34.96,"pg",29.96,13.117,31.088,1.19,148.37
"2020-01-30",2020,"FLU2","N","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,43.94,1,6,3,3,0.566044642857143,26.26,"pg",NA,26.26,"",15.46,11.574,14.811,2.95,36.34
"2020-01-30",2020,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,186.15,1,2,3,2.5,0.846283856421357,85.23,"pg",0.846283856421357,85.23,"pg",73.08,17.526,41.977,1,66.35
"2020-01-30",2020,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,228.2,1,11,3,3,0.974052348092287,99.14,"pg",0.810016363243802,106.53,"pg",95.5,19.13,54.965,0.63,99.14
"2020-01-30",2020,"WFJ2","N","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,109.74,1,3,3,3,0.888920634920635,46,"hn",0.771166666666667,68.51,"pg",47.31,16.37,61.004,1.52,40.87
"2020-01-31",2020,"DAV2","E","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,141.07,1,1,2,2,0.812283856421356,49.11,"pg",0.812283856421356,49.11,"pg",39.67,0,32.872,1.25,130.43
"2020-01-31",2020,"DAV3","E","Davos-Zuoz",2455,9.77399051394934,46.788833109079,189.37,1,1,2,2,0.977508697298636,69.34,"pg",0.816658856421356,74.63,"pg",59.6,2.197,50.464,0.86,67.63
"2020-01-31",2020,"DAV3","N","Davos-Zuoz",2455,9.77399051394934,46.788833109079,133.9,1,1,2,2,0.981802447298636,43.73,"pg",0.835739583333333,74.17,"pg",43.73,2.197,50.464,1.28,45.8
"2020-01-31",2020,"DAV3","W","Davos-Zuoz",2455,9.77399051394934,46.788833109079,101.46,1,1,2,2,0.96708345101714,26.73,"pg",0.898452507215007,28.45,"pg",18.97,2.197,50.464,1.75,86.71
"2020-01-31",2020,"DAV4","E","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,153.19,1,5,3,3,0.916025108225108,37.05,"pg",0.856206475468975,39.06,"pg",28,0,31.088,1.23,133.45
"2020-01-31",2020,"DAV4","N","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,167.67,1,5,3,3,0.954782326447265,28.8,"pg",0.792623142135642,33.26,"pg",28.35,0,31.088,1.19,146.3
"2020-01-31",2020,"DAV4","W","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,148.36,1,1,2,2,0.926441774891775,33.63,"pg",0.786081475468976,38.51,"pg",28.12,0,31.088,1.22,130.41
"2020-01-31",2020,"FLU2","E","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,40.58,1,5,3,3,0.576809523809524,14.15,"pg",NA,14.15,"",11.17,0,14.811,3.13,33.89
"2020-01-31",2020,"FLU2","N","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,42.86,1,5,3,3,0.571044642857143,25.21,"pg",NA,25.21,"",11.39,0,14.811,2.96,35.27
"2020-01-31",2020,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,162.22,1,5,3,3,0.928436006100945,54.09,"pg",0.808516363243802,58.15,"pg",47.2,2.524,57.489,1.21,150.26
"2020-01-31",2020,"OBW2","E","elsewhere",2432,8.31595593868373,46.5452218766451,188.4,1,1,3,3,0.952628340155779,33.27,"pg",0.778984848484849,40.22,"pg",25.02,4.532,42.657,1.16,171.97
"2020-01-31",2020,"PAR2","N","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,90.49,1,2,3,2.5,0.910431836659276,37.46,"pg",0.814643975468975,39.51,"pg",34.88,0,49.396,1.43,38.59
"2020-01-31",2020,"PAR2","W","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,131.42,1,1,2,2,0.965595040122479,43.36,"pg",0.934349098564037,45.63,"pg",36.68,0,49.396,1.27,125.06
"2020-01-31",2020,"WFJ2","N","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,109.14,1,2,3,2.5,0.840395833333333,51.4,"pg",0.780576388888889,61.89,"pg",46.81,4.357,65.36,1.72,38.97
"2020-02-01",2020,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,168.79,1,1,2,2,0.505958333333333,62.35,"pg",NA,62.35,"",49.34,0,17.526,1.06,147.03
"2020-02-03",2020,"DAV2","E","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,139.76,1,4,3,2,0.771370923960863,15.85,"pg",0.771370923960863,15.85,"pg",34.17,2.704,2.704,1.23,129.16
"2020-02-03",2020,"DAV2","N","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,92.86,1,4,3,2,0.82333115123359,26.69,"pg",0.82333115123359,26.69,"pg",23.99,2.704,2.704,1.92,83.92
"2020-02-03",2020,"DAV3","E","Davos-Zuoz",2455,9.77399051394934,46.788833109079,194.71,1,26,3,2,0.993864947298636,73.91,"pg",0.916581839434279,81.37,"pg",59.13,10.897,10.897,0.89,74.78
"2020-02-03",2020,"DAV3","N","Davos-Zuoz",2455,9.77399051394934,46.788833109079,133.53,1,19,3,2,0.944359977962417,44.18,"pg",0.809680059523809,73.97,"pg",38.13,10.897,10.897,1.42,45.8
"2020-02-03",2020,"DAV4","E","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,145.41,1,20,3,2,0.402101190476191,30.22,"pg",NA,30.22,"",3.83,0,0,1.21,125.74
"2020-02-03",2020,"DAV4","N","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,160.68,1,21,3,2,0.688375,23.22,"pg",NA,23.22,"",11.98,0,0,1.17,139.36
"2020-02-03",2020,"FLU2","E","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,36.66,1,7,3,2,0.386267857142857,5.64,"pg",NA,5.64,"",0,0,0,3.09,29.99
"2020-02-03",2020,"FLU2","N","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,39.21,1,8,3,2,0.461166666666667,3.75,"pg",NA,3.75,"",0,0,0,2.92,31.65
"2020-02-03",2020,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,160.21,1,2,3,3,0.362291666666667,54.76,"pg",NA,54.76,"",27.97,2.67,2.67,1.04,138.51
"2020-02-03",2020,"KLO2","N","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,120.45,1,3,3,3,0.6749375,30,"pg",NA,30,"",8.99000000000001,2.67,2.67,1.25,106.33
"2020-02-03",2020,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,203.8,1,11,3,2,0.741604166666667,77.64,"pg",NA,77.64,"",64.12,5.056,5.056,0.8,78.1
"2020-02-03",2020,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,153.86,1,13,3,2,0.736125,45.27,"pg",NA,45.27,"",32.13,5.056,5.056,1.17,141.94
"2020-02-03",2020,"WFJ2","E","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,171.74,1,21,3,2,0.985628745999935,69.07,"pg",0.824482236259675,74.35,"pg",48.23,20.03,24.297,0.86,67.41
"2020-02-03",2020,"WFJ2","N","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,120.94,1,14,3,2,0.944692857142857,70.12,"pg",0.944692857142857,70.12,"pg",55.1,20.03,24.297,1.73,106.34
"2020-02-04",2020,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,155.85,1,1,2,2,0.343541666666667,50.96,"pg",NA,50.96,"",12.55,0,2.67,1.01,134.17
"2020-02-04",2020,"KLO2","W","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,38.5,1,1,1,1,0.18625,25.89,"other",NA,25.89,"",0,0,2.67,6,35.73
"2020-02-05",2020,"ALB2","E","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,120.52,1,1,3,3,0.362291666666667,112.3,"pg",NA,112.3,"",0,0,0,1.26,114.9
"2020-02-05",2020,"ALB2","N","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,103.87,1,1,3,3,0.295208333333333,97.12,"pg",NA,97.12,"",0,0,0,1.39,97.89
"2020-02-05",2020,"DAV2","E","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,188.7,1,25,3,2,0.931255357142857,150.87,"pg",0.931255357142857,150.87,"pg",73,45.766,58.355,1.04,151.8
"2020-02-05",2020,"DAV2","N","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,66.11,1,18,3,2,0.264059523809524,3.86,"pg",NA,3.86,"",2.36,45.766,58.355,2.46,57.19
"2020-02-05",2020,"DAV2","S","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,146.71,1,2,2,2,0.952710699023199,100.4,"hn",0.820774801587302,118.19,"other",112.7,45.766,58.355,0.74,93.71
"2020-02-05",2020,"DAV3","E","Davos-Zuoz",2455,9.77399051394934,46.788833109079,214.66,1,38,4,2,0.993864947298636,95.39,"pg",0.841238188640628,102.47,"pg",72.76,19.956,40.303,0.78,96.19
"2020-02-05",2020,"DAV3","N","Davos-Zuoz",2455,9.77399051394934,46.788833109079,94.49,1,30,3,2,0.703770833333333,5.47999999999999,"pg",NA,5.47999999999999,"",1.5,19.956,40.303,1.87,83.16
"2020-02-05",2020,"DAV3","S","Davos-Zuoz",2455,9.77399051394934,46.788833109079,178.4,1,4,3,2.5,0.673768148518148,102.52,"other",NA,102.52,"",83.59,19.956,40.303,0.92,167.47
"2020-02-05",2020,"DAV4","E","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,147.87,1,42,3,2,0.436958333333333,3.78999999999999,"pg",NA,3.78999999999999,"",3.41999999999999,0,4.563,1.18,128.25
"2020-02-05",2020,"DAV4","N","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,159.09,1,34,3,2,0.550470238095238,24.54,"pg",NA,24.54,"",3.51999999999998,0,4.563,1.17,137.81
"2020-02-05",2020,"ELA2","E","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,260.88,1,5,3,2,0.963219014758954,118.9,"pg",0.800142229044668,130.94,"pg",116.4,48.126,59.514,0.81,118.9
"2020-02-05",2020,"ELA2","S","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,176.77,1,1,2,2,0.9784375,148.94,"pg",0.837041666666666,156.07,"pg",80.1,48.126,59.514,0.69,69.27
"2020-02-05",2020,"FLU2","E","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,62.9,1,20,3,2,0.738232142857143,46.46,"pg",NA,46.46,"",6.76,12.804,18.157,2,56.26
"2020-02-05",2020,"FLU2","N","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,64.67,1,28,3,2,0.711773809523809,47.16,"pg",NA,47.16,"",6.76,12.804,18.157,1.93,57.14
"2020-02-05",2020,"KES2","N","Davos-Zuoz",2727,9.89813986691668,46.6212846649979,176.78,1,1,3,3,0.977190840155779,43.1,"pg",0.804349696577136,48.53,"pg",39.82,13.3,40.429,1.24,165.97
"2020-02-05",2020,"KLO2","N","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,140.12,1,5,2,2,0.675760073260073,16.56,"hn",NA,16.56,"",27.33,28.824,31.494,1.12,118.92
"2020-02-05",2020,"KLO2","W","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,48.26,1,5,2,2,0.508017857142857,5.18,"hn",NA,5.18,"",9.88,28.824,31.494,6,45.5
"2020-02-05",2020,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,270.32,1,21,3,3,0.985008697298636,145.92,"pg",0.798961673489113,154.13,"pg",125.32,46.883,58.793,0.6,146.34
"2020-02-05",2020,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,193.35,1,39,3,2,0.97301068142562,86.17,"pg",0.901461673489112,95.2,"pg",69.43,46.883,58.793,1,88.01
"2020-02-05",2020,"PAR2","E","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,172.74,1,14,3,2.5,0.895904043618983,87.24,"pg",0.843134292536731,91.6,"pg",29.76,35.594,45.948,0.94,88.26
"2020-02-05",2020,"PAR2","N","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,69.88,1,22,3,2,0.605375,18.06,"pg",NA,18.06,"",7.86,35.594,45.948,2.19,61.08
