"triggerDateTime","coordX","coordY","startZoneElevation","startZoneAspect","fractureThicknessMean","size"
"2000-02-21 11:07:00",189449.508952293,780970.024855617,2615,"NE",80,3
"2022-02-19 07:00:00",105532.471406579,587999.07596953,2944,"N",10,2
"2012-03-20 13:00:00",196577.480762163,772737.920928768,2275,"NE",20,2
"2017-01-21 11:00:00",186425.976835108,778431.54461687,2526.6,"SE",80,2
"2013-12-30 10:00:00",172725.626814786,778033.876859572,2590,"E",50,3
"2021-01-13 10:00:00",199625.137762738,716608.159610603,1580,"SE",45,2
"2012-04-24 11:00:00",161456.592057665,764627.987918193,3020,"N",80,4
"2017-03-01 23:00:00",107871.180195585,562346.641403868,2564.4,"N",80,4
"1999-04-25 08:30:00",140849.324053085,608649.655654388,2780,"N",50,2
"2016-01-12 07:00:00",216935.367772589,792345.773278185,2010,"N",16,1
"2017-02-12 11:00:00",142280.029825192,611354.709455074,2480,"NW",30,2
"2022-03-08 11:00:00",175007.005851297,799254.740362978,2786,"SW",100,3
"2019-12-24 11:00:00",102883.080769855,561285.68080321,2397,"SE",50,3
"2004-01-17 05:45:00",171349.576488414,797294.982342311,2400,"SE",100,4
"2017-03-10 16:30:00",190761.351072512,781025.42326962,2609.5,"NE",100,3
"2010-01-01 09:00:00",144649.921335577,604349.957967752,2200,"SE",40,3
"2021-01-14 09:55:00",166416.328240912,733736.507046899,1254,"NE",55,2
"2020-03-02 23:00:00",137538.401706402,603919.779135864,2904,"S",60,3
"2017-03-09 15:00:00",228416.004990802,746607.961138397,2210,"E",80,4
"2017-03-06 19:30:00",149352.751361625,697477.944489706,2198.4,"NE",100,3
"2022-02-03 11:00:00",187746.061250395,781864.565931346,2105,"E",80,2
"2011-02-25 04:00:00",199724.746279228,717999.996965222,2390,"NE",35,2
"2021-11-05 11:00:00",87746.673665617,623511.650746574,3792,"W",20,1
"2015-01-01 07:05:00",189618.353294667,780004.791096619,2740.6,"SE",40,3
"2020-03-03 04:00:00",198880.750544977,714221.78004243,2351,"NE",40,2
"2021-02-20 08:40:00",152796.067637778,721727.068630841,2945,"E",45,2
"2005-01-30 08:15:00",156450.0556447,634624.963960638,2600,"W",40,4
"2010-11-27 10:35:00",160799.733540898,684699.899392389,2354,"NW",50,1
"2016-03-06 13:00:00",189399.891551873,786380.781899161,2113.9,"NW",30,3
"2006-02-11 14:00:00",181955.635168005,784867.929118795,2240,"NW",50,3
"2020-12-24 07:30:00",105647.741100734,587619.153511065,2735,"W",30,1
"2006-03-10 11:00:00",174399.347626491,703249.925792455,2000,"NE",100,4
"2015-01-31 11:55:00",224214.267990999,741408.045582901,2250,"W",20,3
"2007-11-17 16:00:00",170659.440203678,701769.916179099,2050,"S",60,3
"2020-01-30 11:00:00",224026.94495704,737833.74787838,2165,"E",80,2
"2020-12-30 02:00:00",130612.169885094,597439.882040757,2400,"N",60,2
"2010-12-06 16:00:00",153150.384352356,780299.989826589,2960,"NE",130,3
"2015-01-30 13:00:00",144871.42315718,604731.717966071,1875,"E",80,2
"2021-12-12 17:15:00",165232.948737213,734023.322900013,1273,"NW",20,1
"2006-02-17 15:00:00",202900.113486371,764549.91265888,2400,"NW",50,3
"2015-02-10 12:45:00",167505.926529837,817367.865163966,2590,"SW",30,3
"2013-03-16 14:00:00",166005.866386219,791091.999517101,2990,"E",20,1
"2018-01-23 07:00:00",136874.616658733,639683.14593254,2405.9,"E",80,3
"2010-04-09 09:00:00",192150.032550079,775830.04719394,2330,"NW",50,3
"2020-03-21 07:00:00",161888.268555373,794690.234343991,2390,"NE",50,2
"2021-04-17 10:00:00",184259.615724979,716829.99965419,3000,"SE",30,2
"2010-01-29 23:00:00",181955.635168005,784867.929118795,2550,"NE",15,2
"2016-01-14 04:00:00",190227.821798968,733146.635011754,2273.7,"E",40,3
"2009-02-17 14:00:00",181955.635168005,784867.929118795,1800,"S",40,2
"2000-11-11 09:30:00",162029.67361598,689629.954101119,2840,"NW",150,3
"2010-12-26 08:00:00",180399.58616612,675399.955076079,2200,"SW",40,2
"2016-04-29 10:20:00",146389.012330653,640289.792241378,3680,"SW",30,3
"2013-02-05 11:15:00",106900.455432253,604399.953247584,2800,"NE",60,3
"2017-03-10 09:00:00",155300.251842101,612193.937764268,2500,"NW",80,3
"2010-02-06 04:00:00",199724.746279228,717999.996965222,1950,"NE",30,2
"2014-01-08 07:00:00",170638.127397817,775732.98003321,2150,"NW",30,3
"2020-02-14 15:35:00",225479.961746552,744101.457589549,1959,"NE",30,2
"2008-03-14 13:00:00",181955.635168005,784867.929118795,2660,"W",100,3
"2017-12-25 07:36:00",135879.610613366,638644.740001894,2795,"E",80,3
"2019-12-12 11:00:00",182805.4177879,778304.82452902,NA,"NE",20,1
"2019-01-18 09:20:00",159442.490173689,728337.965887459,1550,"SW",45,2
"2021-03-16 15:00:00",107628.952722636,564157.128181745,2436,"NE",180,3
"2012-02-16 11:00:00",181774.341764771,785873.936337757,2200,"NE",40,3
"2021-11-30 07:10:00",165745.894127526,734088.479629647,1288,"SW",15,1
"2022-04-07 03:00:00",224309.800568799,737802.768087839,2052,"E",30,2
"2007-01-20 09:00:00",129817.93450022,599245.986170505,2900,"N",60,3
"2004-03-22 09:00:00",181955.635168005,784867.929118795,2400,"NW",10,1
"1999-02-08 09:20:00",188390.554560858,816490.177740326,2085,"E",70,2
"2019-01-25 23:00:00",166016.812457431,792444.684753491,2330,"SE",70,1
"2009-12-27 12:50:00",154179.661010943,780799.698007546,2840,"SE",100,3
"2001-03-04 13:10:00",115750.400181461,552038.955901337,2180,"E",80,2
"2015-01-05 09:00:00",147000.132004286,588199.988372215,2850,"SE",100,4
"2016-02-27 08:49:00",182154.107876445,673985.058980403,2095,"W",40,3
"2019-02-02 08:30:00",190319.868878687,733135.58444468,2236,"NE",50,3
"2011-03-05 14:30:00",103269.826475028,637059.866855593,2230,"W",15,2
"2020-12-15 11:00:00",234157.020931726,745943.175646829,2195,"N",50,2
"2013-12-29 11:50:00",143332.895483173,611999.729709088,2580,"NW",40,2
"2012-02-05 11:30:00",145447.563055188,576385.028085968,2100,"NE",30,3
"2015-02-10 15:00:00",189151.395486594,780157.922611204,2596.8,"SE",40,2
"2015-01-28 07:00:00",192550.560819105,782441.930460219,2434.6,"N",40,3
"2018-12-27 11:00:00",177410.280786583,786239.907198882,2700,"NW",40,2
"2011-03-05 15:15:00",120400.079681464,624699.540523688,2600,"E",40,2
"1994-02-25 14:30:00",98225.6178623063,563348.752570368,2160,"NW",50,2
"2006-02-22 11:00:00",165170.14041685,828870.256297429,2400,"NE",50,3
"2015-01-28 13:45:00",234223.708008647,745851.033379968,1700,"NW",30,2
"2010-01-31 10:36:00",224339.43991614,733940.076507152,1680,"NE",40,2
"2014-02-13 04:00:00",199724.746279228,717999.996965222,2600,"NE",50,3
"2011-12-21 15:00:00",168999.885705371,588199.968894961,1780,"N",30,2
"2018-01-24 07:00:00",168357.68990344,758453.846939653,2200,"E",80,2
"2021-12-04 07:30:00",104978.560302491,587599.372806813,2969,"W",50,2
"2001-01-26 09:30:00",84834.9964659486,573178.573672549,1910,"E",50,2
"2003-02-14 11:00:00",196600.196288303,773406.895594381,2050,"SW",60,2
"2009-02-18 13:45:00",140999.255551515,624999.768874055,2400,"SE",20,2
"2009-02-25 09:35:00",181955.635168005,784867.929118795,2610,"E",50,3
"2009-10-19 05:00:00",181955.635168005,784867.929118795,2780,"SW",40,3
"2009-02-14 11:00:00",191820.20177712,737182.974213531,2100,"E",70,2
"2015-01-04 09:30:00",189474.70110331,779887.903473216,2736.7,"E",200,3
"2013-05-02 17:00:00",92885.3480381945,601174.04730981,3750,"NW",250,2
"2021-01-18 11:00:00",120667.302220172,643691.373322171,1951,"E",40,1
"2019-02-04 08:30:00",189200.341027577,734289.765593442,2349,"NW",30,1
"2021-12-17 11:00:00",173350.149734187,778054.21987714,2491,"SE",50,4
"2007-02-16 14:00:00",183279.7447349,770729.91945501,2300,"SE",80,2
"2015-01-01 09:30:00",113173.943618925,606159.63808707,2887.2,"NW",30,3
"2019-02-04 13:25:00",215249.824049609,700815.056502976,1545,"NE",50,2
"2008-11-27 13:15:00",82740.5048253246,583458.700831547,2780,"NW",35,2
"2014-12-31 11:00:00",185137.439657028,779711.349222079,2228.1,"NE",60,1
"2021-01-23 09:00:00",167126.709775338,792267.743494793,2746,"S",60,2
"2016-02-05 10:00:00",155300.251842101,612193.937764268,2078,"N",60,2
"2014-12-20 15:00:00",190028.563698849,780330.859114796,2600.5,"E",20,1
"2012-04-25 12:20:00",104770.498834874,589445.066878585,2800,"N",50,3
"2008-03-26 12:00:00",170659.440203678,701769.916179099,2300,"SE",100,4
"2015-01-01 10:40:00",129708.084137398,601842.934988081,2760,"SW",60,3
"2008-02-07 14:00:00",181955.635168005,784867.929118795,1980,"SE",20,2
"2021-02-11 10:30:00",116162.854581075,573502.925613873,2714,"E",20,1
"2011-12-19 14:00:00",103269.826475028,637059.866855593,2800,"NE",30,2
"2004-02-15 09:00:00",178495.245305066,783154.933375901,2120,"NE",50,3
"2017-03-10 07:00:00",165524.865121805,768844.765392385,2781.3,"NW",100,3
"2022-02-01 05:01:00",180708.350214442,663785.578258009,1921,"S",10,2
"2005-02-19 11:00:00",189229.959690354,780844.91640968,2600,"SE",30,2
"2021-01-15 02:00:00",227164.111695926,744211.84172908,1488,"N",40,2
"2019-02-04 08:00:00",145927.359883067,775606.125739612,3003,"E",20,1
"2022-01-30 11:00:00",211624.18104359,737198.12146555,2000,"E",30,1
"2018-01-22 23:00:00",165641.716309436,790237.004620221,2682,"SE",60,3
"2021-03-16 11:00:00",134503.204250828,603244.455953917,2696,"SW",100,3
"2019-12-27 08:20:00",163332.371523329,730525.38726971,2082,"SE",25,2
"2008-03-27 11:00:00",181955.635168005,784867.929118795,2580,"N",30,3
"2010-12-27 10:00:00",193947.303354125,734633.963778401,2890,"E",80,2
"2012-12-29 11:00:00",170638.127397817,775732.98003321,2490,"W",80,3
"2014-01-26 13:15:00",153150.384352356,780299.989826589,2860,"S",15,2
"2010-01-15 23:00:00",118175.919096418,580550.026699357,2050,"E",100,2
"2006-01-08 13:00:00",160969.246955047,693869.940049541,2120,"NW",30,2
"2014-01-25 12:45:00",153150.384352356,780299.989826589,2800,"W",20,1
"2019-02-11 07:00:00",155012.017066858,756540.753063092,2817,"N",100,3
"2015-01-28 11:00:00",192539.792421412,782271.212708405,2505.1,"SW",30,3
"2012-02-09 13:05:00",189830.274142592,736719.957127877,2387,"SW",50,2
"2002-12-05 11:00:00",181955.635168005,784867.929118795,2540,"SE",25,2
"2018-02-24 15:15:00",89352.4818325394,578283.03351386,2500,"S",25,1
"2013-02-16 08:30:00",130487.278463971,601575.935425641,2750,"W",30,2
"2000-01-24 02:15:00",181349.031651391,672700.054927537,2325,"NE",100,3
"2021-05-02 14:00:00",149977.426011881,786147.466267593,2743,"N",30,3
"2015-02-08 12:45:00",119279.830204483,636814.647549804,2320,"N",30,2
"2021-12-04 08:00:00",105113.30928154,586959.768815803,2635,"SW",20,1
"2015-02-07 07:00:00",186616.407864476,780848.097107776,2124,"SE",50,3
"2010-02-07 14:00:00",144649.921335577,604349.957967752,2100,"NW",25,2
"2013-03-02 10:00:00",189830.274142592,736719.957127877,3000,"SE",40,3
"2008-01-17 11:00:00",169048.788727703,703869.933423156,1880,"N",80,2
"2008-01-20 13:30:00",170659.440203678,701769.916179099,2100,"SE",80,3
"2006-01-20 11:00:00",182649.921449807,764599.94029227,2500,"NW",30,2
"2008-03-13 13:00:00",177399.751445686,761699.935200362,2650,"W",50,3
"2019-02-03 14:30:00",239910.119764355,719059.987026284,1265,"NE",60,2
"2000-04-08 13:30:00",190199.26499641,779350.04076632,2600,"NW",80,3
"2020-12-07 05:30:00",164223.128012169,734114.811108459,1564,"W",50,2
"2003-02-08 10:00:00",140100.162617652,625849.905121771,1420,"E",50,1
"2017-12-11 23:00:00",166366.642411966,791733.045678773,2672.3,"E",20,3
"2015-12-20 11:00:00",89352.4818325394,578283.03351386,2200,"NE",30,2
"2017-12-30 14:00:00",116249.648297654,612529.931509649,2800,"NW",60,3
"2022-02-02 11:00:00",159153.434582965,729067.169840569,2181,"NW",45,2
"2021-01-28 09:00:00",166135.649094827,733114.673018579,1605,"SE",60,2
"2015-01-21 11:00:00",149436.427993699,789130.041470219,2491.7,"NE",50,2
"2007-02-08 09:00:00",201249.342473934,785550.203013927,2550,"NW",15,2
"2010-01-31 11:50:00",144509.333101523,605114.706585516,1810,"NW",50,1
"2019-12-23 05:15:00",181622.114009858,662935.799424812,1723,"NW",15,1
"2003-02-03 22:15:00",136130.325082813,587679.98418894,2400,"W",100,4
"2013-02-08 13:00:00",189830.274142592,736719.957127877,2400,"SW",70,3
"2003-02-07 07:30:00",172419.519535781,703849.950634597,2120,"E",150,4
"2018-03-07 15:00:00",167410.212635245,758115.949116581,2359.6,"NE",30,2
"2022-02-11 11:00:00",111155.76342532,630619.641900939,2357,"N",30,2
"2021-01-16 10:00:00",156084.372738159,791285.677151379,2876,"SW",50,1
"2020-01-30 08:30:00",225243.822380866,744269.343436953,1977,"NE",100,2
"2019-02-16 11:00:00",193036.071964563,739414.762510612,2421,"SW",50,2
"2019-12-25 13:00:00",166212.258772642,733059.35903122,1658,"E",20,1
"2021-12-01 11:00:00",223480.717136959,736328.616445609,2107,"NW",70,2
"2021-02-03 07:30:00",108446.846258872,564208.119766547,2465,"SE",50,2
"2010-03-31 08:00:00",164499.652087316,733349.903885131,2640,"NE",30,4
"2020-01-30 11:00:00",224331.705260208,737836.244214639,2023,"E",80,2
"2010-04-06 11:00:00",181955.635168005,784867.929118795,2440,"N",50,3
"2019-01-07 11:30:00",205912.277666322,749529.351796752,2278,"NE",35,3
"2021-02-03 07:30:00",108094.787499812,564150.148197133,2527,"SE",100,3
"2002-12-12 11:00:00",103269.826475028,637059.866855593,3000,"NE",150,2
"2009-03-13 09:30:00",170659.440203678,701769.916179099,1900,"SE",80,3
"1998-04-16 11:45:00",100189.862249346,618749.355042017,3650,"NW",80,2
"2014-12-30 10:00:00",187775.422365307,781879.173004892,2090.3,"SE",50,2
"2021-03-16 08:00:00",134748.86372925,604898.92681859,2766,"W",150,3
"2019-12-05 04:00:00",134340.29890756,639217.744584648,2500,"E",80,2
"2016-01-20 11:00:00",228224.575465628,589741.929231134,1360,"NE",40,2
"2022-02-02 13:00:00",160018.748095823,730520.691214025,2283,"NW",45,3
"2016-01-14 04:00:00",192641.095023733,730639.89389167,2981.1,"SE",70,4
"2022-02-10 15:30:00",144262.726359964,784908.774406354,2621,"E",70,2
"2016-02-09 12:30:00",192485.215479352,783250.951248485,2291,"NE",20,2
"2022-04-02 10:00:00",178720.295500714,659542.846691369,1815,"SW",30,1
"2017-01-16 11:00:00",182659.510003483,777098.308930196,2464.8,"SE",100,3
"2019-02-04 07:00:00",214180.905789421,792678.107775223,2333,"S",40,3
"2018-01-23 07:00:00",165965.211998562,791456.785736831,2628,"S",50,3
"2021-02-04 07:00:00",163953.301109759,796624.332238772,2507,"NW",100,4
"2005-02-05 13:00:00",136130.325082813,587679.98418894,1600,"E",80,1
"2011-12-27 10:00:00",86800.0367038674,573530.045097616,1900,"W",80,2
"2010-12-04 14:00:00",159754.72885917,674091.947736428,2980,"SE",40,2
"2016-03-30 08:00:00",99216.180697755,564082.900275046,2110.6,"NE",30,3
"2014-03-01 06:00:00",132499.746347789,567200.046930197,2100,"NE",40,3
"2019-12-23 05:00:00",173188.322259415,798748.695602119,2434,"S",60,2
"2017-12-13 04:00:00",192556.963761192,783015.297825428,2275.3,"NW",50,2
"2010-02-09 04:45:00",180700.39656272,663349.987435599,1730,"NW",30,2
"2022-02-05 13:00:00",163425.824562092,789557.148542786,2323,"NE",60,3
"2021-12-11 07:30:00",203532.325515214,786676.930363296,2223,"E",100,2
"2014-12-31 07:00:00",189061.181208017,780633.151273453,2564,"E",50,2
"2018-02-05 05:00:00",96020.8727727148,625434.914851478,2250,"SE",100,3
"2022-01-14 12:01:00",172544.929153037,781247.072707435,2583,"SE",10,1
"2021-12-10 17:00:00",180663.235884907,663724.953243406,1908,"S",151,1
"2016-01-17 08:00:00",168999.885705371,588199.968894961,1900,"NW",20,2
"2013-02-13 09:35:00",104191.904223423,590427.068648717,3150,"SW",50,2
"2021-01-23 09:00:00",165208.501934373,791409.400254517,2325,"E",80,2
"2004-03-12 13:00:00",154486.25120144,780082.99977634,2600,"S",35,2
"2007-12-14 23:00:00",206338.719699346,773914.879313466,2360,"NW",120,3
"2013-01-03 11:00:00",153150.384352356,780299.989826589,2960,"SW",25,1
"2018-03-31 06:00:00",181456.806148636,810115.150530252,2304.9,"N",50,3
"2015-02-10 07:00:00",154540.271039648,790889.51830887,2702.2,"S",20,1
"2010-02-06 11:00:00",189224.578596326,783190.055205842,1980,"E",30,2
"1999-04-09 11:20:00",149930.18599243,604229.757262039,2370,"NW",25,3
"1999-02-23 11:00:00",168299.727153079,726649.941696468,1540,"E",100,2
"2020-01-10 23:00:00",164172.213268195,730284.949959935,2423,"SE",30,2
"2005-02-17 13:30:00",141324.543594007,642761.944608267,2700,"SE",60,3
"2005-03-04 11:00:00",181955.635168005,784867.929118795,2200,"N",30,2
"2022-02-03 07:30:00",217505.467797136,764573.86326247,2109,"N",50,4
"2022-02-02 11:00:00",159013.959772941,728264.983974552,2025,"N",45,2
"2012-04-25 11:00:00",190667.497979332,795565.17327002,2400,"N",30,2
"2016-01-08 07:30:00",190669.806868129,780867.017826878,2606,"NW",30,3
"2009-12-22 00:00:00",199724.746279228,717999.996965222,2050,"NE",70,3
"2011-02-28 12:00:00",168999.885705371,588199.968894961,1800,"NE",35,3
"2017-02-06 18:00:00",154915.640141493,783436.017477136,2700,"E",30,1
"2009-12-22 07:00:00",145104.444816517,783191.043797928,30,"N",30,2
"2020-02-03 11:00:00",105460.174781789,624642.043450969,2429,"E",60,4
"2017-03-03 14:30:00",96175.0868732979,594423.991156438,3300,"NW",100,4
"2017-12-11 23:00:00",166340.378245161,792233.45790902,2561.7,"SE",20,3
"2003-02-06 09:00:00",146673.012680672,658421.879762041,2000,"SE",100,4
"2003-01-25 12:30:00",180099.780277921,640450.055059684,1740,"NW",60,2
"2022-02-03 03:07:00",179307.082343721,664778.388551527,2132,"NE",50,3
"2019-11-15 11:00:00",181904.638528291,777858.579733726,2156,"E",40,1
"2009-12-22 10:15:00",235648.162597021,734444.053061231,1400,"N",90,2
"2016-01-15 07:00:00",191943.044692606,736623.014377413,2243.8,"SE",60,2
"2010-03-10 10:00:00",180399.58616612,675399.955076079,2400,"N",25,1
"2021-01-18 11:00:00",80145.1147956791,579013.701981493,2646,"S",80,3
"2009-01-25 10:00:00",199724.746279228,717999.996965222,2000,"N",50,3
"2003-01-06 09:00:00",187396.862935823,766026.9079554,2380,"SE",100,3
"2017-12-17 14:45:00",191566.339952028,697148.962345158,1715,"NW",200,2
"2004-02-24 11:00:00",154486.25120144,780082.99977634,2600,"SE",20,2
"2016-02-05 07:30:00",192372.629860821,782479.098494754,2465.2,"SW",30,2
"2017-02-01 12:00:00",193501.555793432,738342.587089808,2451.2,"S",50,3
"2015-02-07 11:00:00",171772.557238173,778035.446861705,2766.4,"NE",40,3
"2022-02-02 17:00:00",191818.50399916,785936.720112355,1469,"E",60,2
"2010-02-28 11:00:00",187396.862935823,766026.9079554,2190,"NE",50,3
"2017-01-22 11:00:00",214726.715858845,792461.364274677,2297,"W",40,3
"2009-02-15 11:00:00",174049.567599563,600099.945466304,1600,"W",60,2
"2000-12-23 09:45:00",150649.197072599,676899.939541663,2530,"NW",20,2
"2019-03-12 06:30:00",206618.183776956,749563.552663051,2129,"E",25,2
"2009-12-25 09:30:00",129817.93450022,599245.986170505,2650,"SW",30,3
"2021-05-02 14:00:00",139583.964111031,792972.063407542,3510,"N",50,3
"2007-02-27 02:00:00",202900.113486371,764549.91265888,2100,"NE",30,2
"2018-02-06 12:00:00",228416.004990802,746607.961138397,1730,"NW",10,1
"2021-12-29 10:15:00",225361.213319902,744157.427819192,1995,"N",80,3
"2019-01-14 10:00:00",163770.903868641,732727.788314856,1362,"E",35,2
"2013-03-28 16:30:00",88803.3094181743,578283.08171331,NA,"NE",40,2
"2018-03-29 07:15:00",184640.673307824,661344.991895162,2450,"N",40,3
"2019-03-27 15:30:00",175542.020960497,706099.922696802,2000,"E",100,2
"2021-01-18 05:26:00",180662.992402912,663702.041470265,1915,"S",10,1
"2013-01-06 10:40:00",178983.649763796,765619.963178666,2800,"SW",50,3
"2020-12-05 07:23:00",152152.628124718,790757.802187817,2560,"W",30,3
"2021-01-14 08:13:00",140422.488471626,631889.27164323,2635,"NW",100,5
"2020-12-30 10:30:00",144810.987447778,783561.553700554,2745,"NE",50,2
"2019-01-03 12:03:00",182695.336585386,792494.972368592,2770,"SW",100,2
"2021-12-01 11:00:00",223405.67382268,736256.669118338,2103,"W",60,1
"2020-03-11 07:00:00",166673.719077287,798512.434869389,2236,"NW",60,3
"2005-01-26 23:00:00",136130.325082813,587679.98418894,1900,"SE",50,2
"2008-01-06 11:00:00",170659.440203678,701769.916179099,2200,"E",50,3
"2019-02-13 16:55:00",206615.034651635,801496.806805653,2205,"S",200,2
"2020-12-31 07:00:00",106293.43263794,586169.776496846,2476,"N",40,2
"2015-01-05 11:00:00",193519.18066032,733841.02945166,2730,"SE",60,3
"2008-05-01 09:00:00",181955.635168005,784867.929118795,2760,"SW",10,2
"2021-03-16 09:35:00",164233.729017931,734091.588397372,1547,"W",30,2
"2020-12-14 10:00:00",137398.171161236,570557.55467073,1961,"SW",50,1
"2020-02-03 11:00:00",202002.105732581,783998.011570722,2364,"N",70,3
"2011-01-29 12:00:00",180700.39656272,663349.987435599,2400,"NE",30,1
"2003-04-15 11:40:00",93499.7640210007,590498.940693433,2990,"NE",45,3
"2008-12-08 09:40:00",103948.664206572,591786.126480012,2743,"NE",80,2
"2006-03-06 07:30:00",131000.038964006,643799.915674833,2844,"E",80,4
"2022-02-04 11:00:00",148860.869805139,775558.819986974,2343,"NW",50,3
"2002-11-03 10:15:00",155319.860150122,642024.847817389,3480,"SE",40,1
"2006-04-14 12:15:00",103269.826475028,637059.866855593,3000,"NE",10,3
"2021-01-08 13:00:00",149861.657020926,731808.732636836,2223,"S",30,2
"2020-02-05 15:00:00",169129.200020122,801039.627630269,2714,"W",20,1
"2010-01-03 12:50:00",97700.2971619965,581568.939144984,2380,"E",60,2
"2014-03-09 15:00:00",116249.648297654,612529.931509649,2500,"NW",50,3
"2022-04-10 10:00:00",159587.027059125,629586.249846684,2727,"W",40,3
"2021-01-30 09:40:00",99250.8023065038,623049.290872403,2945,"SE",100,4
"2021-01-14 11:00:00",117128.320645245,576313.733118215,2130,"SE",40,1
"2008-01-13 07:25:00",181955.635168005,784867.929118795,2380,"W",50,3
"2004-01-30 12:45:00",155619.991546026,782899.614460519,2630,"S",25,2
"2005-03-13 11:00:00",189539.136558425,642040.108122634,1720,"E",30,2
"2015-01-13 09:00:00",189830.274142592,736719.957127877,2900,"S",70,4
"2010-02-07 11:00:00",181955.635168005,784867.929118795,2380,"NE",25,3
"2022-02-23 08:50:00",98394.6492719233,623006.077758221,2767,"E",40,3
"2021-03-16 07:00:00",134338.028958524,605461.088209193,2833,"S",100,4
"2003-01-03 08:30:00",154486.25120144,780082.99977634,2600,"SE",40,2
"2003-04-15 11:00:00",141324.543594007,642761.944608267,3300,"NE",15,2
"2019-02-04 07:00:00",205277.49932371,749404.540651277,2484,"E",20,1
"2011-12-11 09:55:00",94349.5173474524,640694.51989792,2970,"NE",50,2
"2008-12-15 11:00:00",153150.384352356,780299.989826589,2700,"SE",35,2
"2010-01-27 09:30:00",174049.567599563,600099.945466304,1750,"N",30,2
"2020-12-26 11:00:00",142321.194308737,624223.676224253,2991,"SE",70,3
"2019-01-19 12:30:00",99100.3463426951,582158.91535259,1970,"E",50,3
"2012-01-10 18:00:00",170659.440203678,701769.916179099,2140,"SE",100,3
"2018-03-24 15:00:00",167491.412182612,792923.034881595,2702.1,"E",40,3
"2019-02-04 07:00:00",205253.227764093,750386.089433603,2176,"NE",40,1
"2009-02-15 14:00:00",188280.185144701,816145.138397294,2500,"SE",50,3
"2019-12-14 11:00:00",174193.207808147,765435.136391629,2565,"E",50,2
"2019-02-05 15:10:00",159442.490173689,728337.965887459,1980,"SE",15,2
"2017-02-05 13:00:00",126033.828499991,648424.771051205,2205,"N",40,2
"2018-02-28 11:30:00",184640.673307824,661344.991895162,2470,"NE",100,3
"1997-03-11 11:30:00",123099.766396502,623729.558871385,2660,"NE",50,2
"2013-03-29 03:00:00",161456.592057665,764627.987918193,2410,"N",50,2
"2019-12-26 11:00:00",103555.170619513,593582.491681432,2840,"N",100,2
"2020-01-20 11:00:00",174400.319116923,787335.934721083,2337,"NW",10,1
"2012-02-17 12:00:00",181869.970756985,764545.955250213,2517,"W",100,2
"2013-04-01 11:30:00",118666.19937089,607736.428427538,2460,"NE",30,3
"2012-12-16 13:00:00",153150.384352356,780299.989826589,2760,"SE",40,2
"2020-02-14 11:00:00",179190.782294232,661112.455754607,2122,"S",30,2
"2020-01-22 13:00:00",224831.883008091,739305.251420589,1823,"N",30,1
"2005-03-14 10:00:00",196600.196288303,773406.895594381,2300,"N",35,4
"2017-12-13 07:15:00",188573.315934576,786517.314491513,2368.8,"W",40,3
"2006-03-05 11:00:00",229600.190335117,745149.962013332,1720,"E",80,3
"2009-02-26 08:30:00",180700.39656272,663349.987435599,2300,"E",50,3
"2010-04-07 09:00:00",111699.422203106,617799.419970293,2950,"NW",50,3
"2010-03-18 05:30:00",180700.39656272,663349.987435599,1730,"NW",20,2
"2019-02-01 16:00:00",103144.586461061,561419.181446626,2523,"E",50,4
"2021-01-28 11:00:00",231318.629408488,746744.212335203,1668,"S",50,3
"2022-02-05 12:20:00",202162.105205271,692159.422733193,1671,"N",40,3
"2007-03-23 11:00:00",229600.190335117,745149.962013332,1820,"SE",150,4
"2016-01-17 11:00:00",190465.944660844,780856.088128623,2604.9,"E",50,3
"2022-02-23 11:00:00",198802.654374453,714208.039341879,2403,"NE",50,2
"2011-04-22 08:08:00",174518.16579335,792461.817925643,3080,"N",30,2
"2007-02-16 11:45:00",170659.440203678,701769.916179099,2400,"NE",200,3
"2002-12-06 10:00:00",181955.635168005,784867.929118795,2750,"E",30,2
"2012-01-24 10:35:00",220182.788025142,569276.835643296,1418,"NE",30,1
"2010-02-28 09:00:00",170588.534523666,776732.942616185,2140,"W",30,2
"2014-01-27 10:30:00",120970.595993478,583957.047866451,2150,"NE",30,3
"2017-03-25 14:00:00",134274.892747728,775884.497357595,3050,"SW",40,3
"2009-12-25 12:00:00",157669.975014393,744924.918036235,2200,"S",40,3
"2017-03-10 16:30:00",190679.592452196,781043.389929057,2606.4,"SE",50,2
"2008-01-14 12:00:00",177399.751445686,761699.935200362,2600,"NW",100,4
"2001-02-04 14:10:00",173314.648454111,626630.029432642,1790,"NE",40,2
"2003-02-04 09:20:00",146673.012680672,658421.879762041,2650,"SW",100,4
"2022-02-03 09:00:00",218087.634079716,765514.785261758,1783,"W",70,2
"2021-01-24 11:00:00",153711.627286229,781839.161892674,2641,"N",80,2
"2020-01-30 06:50:00",133153.418067072,639618.049716742,2393,"E",60,4
"2019-02-06 11:30:00",97950.1408352203,581298.934426442,2400,"W",50,3
"2011-03-19 08:30:00",191889.252028204,781250.089001059,2440,"E",60,2
"2008-11-30 09:15:00",170659.440203678,701769.916179099,2200,"SE",80,3
"2001-02-11 11:35:00",196439.727812331,738930.027091017,2880,"SW",50,3
"2021-12-13 11:00:00",231459.923384976,746791.488830157,1764,"SE",80,3
"2020-02-13 11:30:00",115779.987975998,642704.667542738,3145,"N",30,3
